"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","IND_FOR_PRECIP"
"5100101","2019-09-30T06:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","50",,,,,"10183","3","13","8","276",,,"249",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100830","2019-09-30T06:00:00","29.68","-163.23",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"233","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T06:00:00","24.62","-160.81",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T06:00:00","20.37","-163.04",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","289",,,,,,,,,,,,,"233","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"3201645","2019-09-30T06:03:00","24.33","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-30T06:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10179",,,,"277",,,"249","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T06:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","50",,,,,"10184",,,"8","276",,,"253",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T06:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10180",,,,"277",,,"249","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T06:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10185",,,"8","276",,,"251",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T06:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10181",,,,"277",,,"248","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T06:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10186",,,"8","277",,,"251",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T06:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10182",,,,"277",,,"248","1","283",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T06:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10187",,,"8","277",,,"250",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T06:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10183",,,,"277",,,"248","1","283",,,,,,,,"5","2","4","8","2","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T06:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10187",,,,"277",,,"251",,,,,,,,,,"5","2","6","9","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T07:00:00","22.19","-164.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T07:00:00","27.93","-169.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-30T07:00:00","27.85","-167.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T07:00:00","29.71","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","264",,,,,,,,,,,,,"233","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T07:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10183","2","16",,"277",,,"250","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-30T07:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10187","1","15","8","277",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100830","2019-09-30T07:00:00","29.68","-163.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"233","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T07:00:00","24.63","-160.82",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T07:00:00","20.38","-163.04",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","289",,,,,,,,,,,,,"233","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"3201645","2019-09-30T07:01:00","24.33","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-30T07:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10184",,,,"278",,,"251","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T07:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","60",,,,,"10188",,,"8","277",,,"253",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T07:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","60",,,,,"10185",,,,"278",,,"251","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T07:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","70",,,,,"10190",,,"8","277",,,"255",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T07:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","60",,,,,"10186",,,,"277",,,"253","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T07:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","70",,,,,"10191",,,"8","278",,,"250",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T07:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10186",,,,"276",,,"252","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T07:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","70",,,,,"10190",,,"8","277",,,"253",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T07:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","60",,,,,"10186",,,,"276",,,"250","1","282",,,,,,,,"5","2","3","8","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T07:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10190",,,,"277",,,"255",,,,,,,,,,"6","2","2","8","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T08:00:00","22.18","-164.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-30T08:00:00","24.32","-162.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-30T08:00:00","27.85","-167.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T08:00:00","29.72","-161.04",,,"1","4","2","5",,,"11",,,,,,,,,"10221",,,"8",,,,,"9","264",,,,,,,,,,,,,"233","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T08:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","60","1","60",,,,,"10186",,,"0","276",,,"250","1","282",,,,"A",,,,"5","2","3","8","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2019-09-30T08:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","70",,,,,"10190","1","13","8","277",,,"253",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100830","2019-09-30T08:00:00","29.68","-163.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"233","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T08:00:00","24.64","-160.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T08:00:00","20.39","-163.04",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","288",,,,,,,,,,,,,"233","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T08:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10185",,,,"276",,,"249","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T08:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","70",,,,,"10190",,,"8","277",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T08:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10185",,,,"277",,,"249","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T08:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","70",,,,,"10189",,,"8","277",,,"253",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T08:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10185",,,,"276",,,"249","1","281",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T08:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","70",,,,,"10189",,,"8","276",,,"251",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T08:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10185",,,,"276",,,"250","1","281",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T08:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10189",,,,"276",,,"252",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T08:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10184",,,,"276",,,"250","1","281",,,,,,,,"5","2","13","11","3","233","42","793","103","6","0",,"1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T08:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10189",,,,"275",,,"252",,,,,,,,,,"6","2","2","8","2","233","42","793","103","6","0",,"1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T09:00:00","22.18","-164.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-30T09:00:00","24.31","-162.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T09:00:00","27.93","-169.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-30T09:00:00","27.85","-167.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T09:00:00","29.72","-161.03",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","264",,,,,,,,,,,,,"233","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T09:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10184","1","6",,"277",,,"250",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100101","2019-09-30T09:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10188","1","5",,"275",,,"252",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100830","2019-09-30T09:00:00","29.68","-163.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"233","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T09:00:00","24.65","-160.83",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T09:00:00","20.41","-163.03",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","288",,,,,,,,,,,,,"233","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T09:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10183",,,,"276",,,"249","1","282",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T09:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","60",,,,,"10188",,,,"275",,,"253",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T09:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10183",,,,"276",,,"247","1","282",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T09:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","50",,,,,"10187",,,,"275",,,"255",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T09:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10182",,,,"277",,,"247","1","282",,,,,,,,,,,,,"233","42","793","103","6","0",,"1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T09:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10186",,,,"275",,,"253",,,,,,,,,,,,,,,"233","42","793","103","6","0",,"1","F11111","11AAA11A1AAAAA",,,"6",,,"4"
"5100001","2019-09-30T09:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10181",,,,"277",,,"245","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T09:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","70",,,,,"10185",,,"8","276",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T09:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10180",,,,"277",,,"247","1","282",,,,,,,,"5","2","34","7","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T09:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10185",,,,"276",,,"251",,,,,,,,,,"5","2","13","11","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T10:00:00","22.17","-164.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-30T10:00:00","27.84","-167.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T10:00:00","29.72","-161.02",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","263",,,,,,,,,,,,,"233","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T10:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10179","8","4",,"276",,,"248","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,"4"
"5100101","2019-09-30T10:00:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","60",,,,,"10185","0","0","8","276",,,"251",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100830","2019-09-30T10:00:00","29.68","-163.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"233","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T10:00:00","24.66","-160.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T10:00:00","20.42","-163.02",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","288",,,,,,,,,,,,,"233","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"3201647","2019-09-30T10:01:00","27.93","-169.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-30T10:04:00","24.31","-162.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2019-09-30T10:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","70",,,,,"10179",,,,"276",,,"247","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T10:10:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","60",,,,,"10184",,,"8","276",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T10:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10179",,,,"276",,,"249","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T10:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","70",,,,,"10184",,,"8","275",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T10:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10178",,,,"270",,,"250","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T10:30:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"60","1","60",,,,,"10183",,,"8","275",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T10:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","70",,,,,"10178",,,,"269",,,"244","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
"5100101","2019-09-30T10:40:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"70","1","60",,,,,"10182",,,"8","275",,,"252",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,
"5100001","2019-09-30T10:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","60","1","50",,,,,"10179",,,,"270",,,"246","1","282",,,,,,,,"5","2","14","12","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,"4"
"5100101","2019-09-30T10:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","60",,,,,"10183",,,,"268",,,"253",,,,,,,,,,"5","2","10","9","3","233","42","793","103","6","1","2","1","F11111","11AAA11A1AA11A",,,"6",,,"4"
"1401668","2019-09-30T11:00:00","22.16","-164.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","24","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201645","2019-09-30T11:00:00","24.30","-162.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,,"233","42","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"3201647","2019-09-30T11:00:00","27.93","-169.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"233","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301534","2019-09-30T11:00:00","27.84","-167.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"233","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4301608","2019-09-30T11:00:00","29.72","-161.02",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","263",,,,,,,,,,,,,"233","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T11:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","60","1","50",,,,,"10179",,,"0","270",,,"246","1","282",,,,"A",,,,"5","2","14","12","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2019-09-30T11:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10182","8","8",,"268",,,"253",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,"4"
"5100830","2019-09-30T11:00:00","29.68","-163.27",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"233","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102587","2019-09-30T11:00:00","24.67","-160.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","40","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102715","2019-09-30T11:00:00","20.43","-163.01",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","288",,,,,,,,,,,,,"233","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2019-09-30T11:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","70","1","50",,,,,"10177",,,,"271",,,"248","1","282",,,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,"4"
