"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5100001","2015-09-27T13:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","100",,,,"10184",,,,"259",,,,"189","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"WTEY","2015-09-27T13:46:00","23.10","-164.60",,,"1","4","2","0","2","2","1","0","70","4","108",,,,"10166",,,"0","260",,,,,"0","301",,,,"A",,,,,,,,"233","34","992","114","5","1","2","1","31111F","11AAA11AA18AAA",,,"3",,,,,,,,,,"4"
"5100001","2015-09-27T13:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10184",,,,"258",,,,"190","1","269",,,,,,,"7","5","8","9","4","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-27T13:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","70","1","100",,,,"10179","6","9",,"261",,,,,"1","269",,,,,,,"6","5","6","9","4","233","42","793","103","6","1","2","1","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"WTEE","2015-09-27T13:58:00","24.00","-167.10",,,"1","4","2","0",,,"1","0","80","4","108",,,,"10169",,,"0","265",,,,,,,,,,"A",,,,,,,,"233","47","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,,"3",,,,,,,,,,"4"
"2100854","2015-09-27T14:00:00","28.66","-165.23",,,"1","4","2","5",,,"11",,,,,,,,"10216",,,"8",,,,,,"9","259",,,,,,,,,,,,"233","85","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-27T14:00:00","26.32","-166.67",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","66","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T14:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10184","6","10",,"258",,,,"192","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-27T14:00:00","27.62","-164.75",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-27T14:07:00","27.62","-164.75",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100623","2015-09-27T14:08:00","22.11","-169.76",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-27T14:09:00","21.14","-166.29",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,"233","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T14:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10183",,,,"258",,,,"197","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-27T14:18:00","21.14","-166.29",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,"233","16","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T14:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10180",,,,"258",,,,"199","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T14:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10181",,,,"258",,,,"194","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T14:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10181",,,,"258",,,,"193","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-27T14:44:00","21.14","-166.29",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,"233","16","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T14:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10181",,,,"258",,,,"194","1","269",,,,,,,"5","5","8","9","4","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-27T14:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10177","6","8",,"259",,,,,"1","269",,,,,,,"7","5","8","9","4","233","42","793","103","6","1","2","1","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"WTEE","2015-09-27T14:57:00","23.90","-167.00",,,"1","4","2","0","2","2","1","0","70","4","123",,,,"10167",,,"0","264",,,,,,,,,,"A",,,,,,,,"233","37","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,,"3",,,,,,,,,,"4"
"WTEY","2015-09-27T14:59:00","23.10","-164.50",,,"1","4","2","0","2","2","1","0","80","4","139",,,,"10162",,,"0","281",,,,,"0","301",,,,"A",,,,,,,,"233","34","992","114","5","1","2","1","31211F","11AAA11AA18AAA",,,"3",,,,,,,,,,"4"
"2100854","2015-09-27T15:00:00","28.66","-165.24",,,"1","4","2","5",,,"11",,,,,,,,"10216",,,"8",,,,,,"9","259",,,,,,,,,,,,"233","85","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-27T15:00:00","26.34","-166.68",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","66","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T15:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10181","6","9",,"258",,,,"192","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100646","2015-09-27T15:00:00","27.61","-164.75",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T15:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10181",,,,"258",,,,"193","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T15:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10181",,,,"258",,,,"198","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T15:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","60","1","80",,,,"10181",,,,"258",,,,"201","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-27T15:39:00","21.15","-166.30",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,"233","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-27T15:40:00","28.66","-165.24",,,"1","4","2","5",,,"11",,,,,,,,"10216",,,"8",,,,,,"9","259",,,,,,,,,,,,"233","85","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T15:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10183",,,,"258",,,,"200","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"4600622","2015-09-27T15:41:00","26.34","-166.68",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","66","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-27T15:41:00","27.61","-164.75",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-27T15:42:00","27.61","-164.75",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-27T15:43:00","21.15","-166.30",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,"233","16","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-27T15:44:00","21.14","-166.30",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,"233","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-27T15:49:00","21.14","-166.30",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,"233","16","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T15:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10184",,,,"259",,,,"191","1","269",,,,,,,"6","4","7","9","4","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-27T15:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10178","7","3",,"260",,,,,"1","268",,,,,,,"6","4","6","9","5","233","42","793","103","6","1","2","1","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"WTEE","2015-09-27T15:56:00","23.90","-166.80",,,"1","4","2","0","2","2","1","0","80","4","113",,,,"10169",,,"0","257",,,,,,,,,,"A",,,,,,,,"233","36","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,,"3",,,,,,,,,,"4"
"WTEY","2015-09-27T15:58:00","23.10","-164.30",,,"1","4","2","0","2","2","1","0","80","4","144",,,,"10161",,,"0","281",,,,,"0","302",,,,"A",,,,,,,,"233","34","992","114","5","1","2","1","31211F","11AAA11AA18AAA",,,"3",,,,,,,,,,"4"
"2100854","2015-09-27T16:00:00","28.67","-165.25",,,"1","4","2","5",,,"11",,,,,,,,"10218",,,"8",,,,,,"9","259",,,,,,,,,,,,"233","85","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-27T16:00:00","26.34","-166.68",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","66","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T16:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10184","5","0",,"259",,,,"192","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100623","2015-09-27T16:00:00","22.12","-169.74",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-27T16:00:00","27.61","-164.75",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T16:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,"10184",,,,"259",,,,"195","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T16:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,"10185",,,,"258",,,,"195","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100623","2015-09-27T16:25:00","22.12","-169.74",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T16:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,"10185",,,,"258",,,,"194","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-27T16:31:00","21.15","-166.31",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-27T16:32:00","21.15","-166.31",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","16","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T16:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,"10185",,,,"259",,,,"197","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T16:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,"10185",,,,"259",,,,"195","1","269",,,,,,,"6","4","7","9","4","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-27T16:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10181","5","0",,"259",,,,,"1","268",,,,,,,"5","4","7","9","5","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"WTEE","2015-09-27T16:55:00","23.90","-166.70",,,"1","4","2","0","2","2","1","0","60","4","139",,,,"10169",,,"0","243",,,,,,,,,,"A",,,,,,,,"233","36","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,,"3",,,,,,,,,,"4"
"WTEY","2015-09-27T16:57:00","23.00","-164.20",,,"1","4","2","0","2","2","1","0","60","4","134",,,,"10166",,,"0","280",,,,,"0","302",,,,"A",,,,,,,,"233","34","992","114","5","1","2","2","31111F","11AAA11AA18AAA",,,"3",,,,,,,,,,"4"
"2100854","2015-09-27T17:00:00","28.67","-165.25",,,"1","4","2","5",,,"11",,,,,,,,"10223",,,"8",,,,,,"9","258",,,,,,,,,,,,"233","85","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-27T17:00:00","26.34","-166.69",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","66","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T17:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10185","5","0",,"259",,,,"195","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100623","2015-09-27T17:00:00","22.12","-169.72",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","29","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-27T17:00:00","27.61","-164.76",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T17:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","80",,,,"10188",,,,"259",,,,"199","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-27T17:17:00","21.14","-166.32",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","288",,,,,,,,,,,,"233","16","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2100854","2015-09-27T17:18:00","28.67","-165.26",,,"1","4","2","5",,,"11",,,,,,,,"10225",,,"8",,,,,,"9","258",,,,,,,,,,,,"233","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"5100623","2015-09-27T17:18:00","22.12","-169.72",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","29","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-27T17:18:00","27.61","-164.76",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-27T17:19:00","26.34","-166.69",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","66","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T17:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10189",,,,"256",,,,"200","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100742","2015-09-27T17:22:00","21.15","-166.32",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","16","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-27T17:23:00","27.61","-164.75",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-27T17:26:00","21.14","-166.32",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","16","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T17:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","80",,,,"10188",,,,"257",,,,"200","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T17:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,"10189",,,,"258",,,,"199","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T17:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,"10189",,,,"259",,,,"201","1","269",,,,,,,"6","3","8","9","4","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,,"4"
"5100101","2015-09-27T17:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","70","1","100",,,,"10183","2","6",,"262",,,,,"1","268",,,,,,,"6","4","8","9","3","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"WTEE","2015-09-27T17:54:00","23.80","-166.50",,,"1","4","2","0","2","2","1","0","90","4","123",,,,"10175",,,"0","260",,,,,,,,,,"A",,,,,,,,"233","36","992","114","5","1","2","2","F1111F","11AAA11AAA8AAA",,,"3",,,,,,,,,,"4"
"WTEY","2015-09-27T17:56:00","23.00","-164.10",,,"1","4","2","0","2","2","1","0","60","4","123",,,,"10170",,,"0","279",,,,,"0","302",,,,"A",,,,,,,,"233","34","992","114","5","1","2","2","31111F","11AAA11AA18AAA",,,"3",,,,,,,,,,"4"
"2100854","2015-09-27T18:00:00","28.67","-165.26",,,"1","4","2","5",,,"11",,,,,,,,"10225",,,"8",,,,,,"9","258",,,,,,,,,,,,"233","85","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-27T18:00:00","26.34","-166.69",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","66","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T18:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","90",,,,"10188","1","7",,"258",,,,"200","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100623","2015-09-27T18:00:00","22.12","-169.72",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100646","2015-09-27T18:00:00","27.61","-164.75",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"233","74","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100742","2015-09-27T18:00:00","21.15","-166.33",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","16","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WTEE","2015-09-27T18:00:00","23.80","-166.40",,,"1","4","0","0","2","2","1","0","70","4","67","98","52","5","10174","2","14","0","269","0","240",,"229",,,"7","5","4","3","A","A","4","2","7","5","4","233","36","992","114","5","1","2","2","F11111","111311111A1111",,,"1","2",,,,,,,,,"4"
"5100742","2015-09-27T18:09:00","21.15","-166.33",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","16","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T18:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10188",,,,"260",,,,"202","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T18:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","100",,,,"10190",,,,"260",,,,"200","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T18:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","100",,,,"10190",,,,"260",,,,"198","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T18:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10190",,,,"260",,,,"199","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100001","2015-09-27T18:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10191",,,,"260",,,,"200","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,,"4"
"5100101","2015-09-27T18:50:00","24.30","-162.20",,,"1","4",,"0",,,"11","0","70","1","100",,,,"10186","2","8",,"263",,,,,"1","268",,,,,,,"6","3","6","9","4","233","42","793","103","6","1","2","2","11111F","11AAA11AA1A111",,,"6",,,,,,,,,,"4"
"WTEE","2015-09-27T18:54:00","23.80","-166.40",,,"1","4","2","0","2","2","1","0","100","4","129",,,,"10183",,,"0","265",,,,,,,,,,"A",,,,,,,,"233","36","992","114","5","1","2","2","F1111F","11AAA11AAA8AAA",,,"3",,,,,,,,,,"4"
"WTEY","2015-09-27T18:55:00","23.00","-163.90",,,"1","4","2","0","2","2","1","0","60","4","118",,,,"10177",,,"0","282",,,,,"0","301",,,,"A",,,,,,,,"233","33","992","114","5","1","2","2","31111F","11AAA11AA18AAA",,,"3",,,,,,,,,,"4"
"2100854","2015-09-27T19:00:00","28.70","-165.24",,,"1","4","2","5",,,"11",,,,,,,,"10231",,,"8",,,,,,"9","259",,,,,,,,,,,,"233","85","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4600622","2015-09-27T19:00:00","26.34","-166.69",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"233","66","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"5100001","2015-09-27T19:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","70","1","90",,,,"10191","3","8",,"261",,,,"202","1","269",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,"4"
"5100623","2015-09-27T19:00:00","22.14","-169.69",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,"233","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
