"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"1300628","2015-09-26T07:54:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T07:55:00","29.59","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T07:57:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T07:58:00","25.61","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T07:59:00","29.29","-31.28",,,"1","4","2","5",,,,"11",,,,,,,,"10208",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300519","2015-09-26T08:00:00","22.65","-39.69",,,"1","3","2","5",,,,"11",,,,,,,,"10154","2","1","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T08:00:00","27.50","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10195",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T08:00:00","23.39","-38.74",,,"1","3","2","5",,,,"11",,,,,,,,"10161","7","1","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100502","2015-09-26T08:00:00","29.01","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","93","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T08:00:00","29.29","-31.28",,,"1","4","2","5",,,,"11",,,,,,,,"10197",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T08:00:00","27.09","-30.68",,,"1","3","2","5",,,,"11",,,,,,,,"10182","2","5","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T08:00:00","25.89","-30.29",,,"1","3","2","5",,,,"11",,,,,,,,"10178","2","5","0",,,,,,,"270",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"ZIPR7","2015-09-26T08:00:00","20.70","-34.90",,,"1","4","0","0","6","2","1","1","0","90","4","51","98","2","2","10167",,,"0","260","0","240",,"231","1","272","5","4","1","4","6","A",,,,,,"246","4","992","114","5","1","2","1","111111","11111111111AAA",,"1","2","4"
"1300519","2015-09-26T08:01:00","22.65","-39.68",,,"1","4","2","5",,,,"11",,,,,,,,"10156",,"5","8",,,,,,"9","273",,,,,,,,,,,,"246","29","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAA7","4",,,
"1300628","2015-09-26T08:01:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T08:01:00","29.59","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T08:02:00","23.05","-37.18",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","37","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,
"4100592","2015-09-26T08:03:00","29.59","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T08:04:00","25.61","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T08:06:00","25.61","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T08:10:00","29.59","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T08:12:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T09:00:00","22.65","-39.68",,,"1","3","2","5",,,,"11",,,,,,,,"10156","2","5","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T09:00:00","27.50","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10192",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T09:00:00","23.41","-38.75",,,"1","3","2","5",,,,"11",,,,,,,,"10162","2","4","0",,,,,,,"270",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-26T09:00:00","20.02","-37.86",,,"1","4","2","5",,,,"11","0","120","4","36",,,,"10155",,,"0","267",,,"1","224",,"276",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-26T09:00:00","29.01","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T09:00:00","29.29","-31.28",,,"1","4","2","5",,,,"11",,,,,,,,"10202",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T09:00:00","27.08","-30.69",,,"1","3","2","5",,,,"11",,,,,,,,"10186","2","8","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T09:00:00","25.91","-30.30",,,"1","3","2","5",,,,"11",,,,,,,,"10182","2","9","0",,,,,,,"270",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100592","2015-09-26T09:14:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-26T09:18:00","29.01","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T09:19:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T09:21:00","25.61","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T09:21:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T09:26:00","22.66","-39.67",,,"1","4","2","5",,,,"11",,,,,,,,"10163",,"14","8",,,,,,"9","273",,,,,,,,,,,,"246","29","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAA7","4",,,
"4100592","2015-09-26T09:28:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T09:32:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T09:32:00","29.60","-37.57",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,,"273",,,,,,,,,,,,"246","97","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T09:33:00","25.62","-34.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T09:40:00","25.62","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T09:40:00","29.60","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T09:41:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T09:42:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T09:42:00","25.61","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100139","2015-09-26T09:45:00","20.02","-37.86",,,"1","5","2","5",,,,"11","5","118",,"50",,,,"10167",,,"8","271",,,,,"9","276",,,,,,,,,,,,"246","7","798","172","6","1","2","2","111111","11AAA11AA1AAAA",,,,
"4100592","2015-09-26T09:45:00","29.60","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T09:47:00","25.62","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T09:49:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T10:00:00","22.66","-39.67",,,"1","3","2","5",,,,"11",,,,,,,,"10163","2","14","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T10:00:00","27.50","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10195",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T10:00:00","23.41","-38.75",,,"1","3","2","5",,,,"11",,,,,,,,"10170","2","12","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100564","2015-09-26T10:00:00","29.29","-31.27",,,"1","4","2","5",,,,"11",,,,,,,,"10206",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T10:00:00","27.08","-30.69",,,"1","3","2","5",,,,"11",,,,,,,,"10192","2","12","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T10:00:00","25.91","-30.30",,,"1","3","2","5",,,,"11",,,,,,,,"10189","2","14","0",,,,,,,"270",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300909","2015-09-26T10:36:00","25.62","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T10:45:00","25.62","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T11:00:00","22.66","-39.67",,,"1","3","2","5",,,,"11",,,,,,,,"10163","2","9","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T11:00:00","27.48","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10200",,,"8",,,,,,"9","274",,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T11:00:00","23.41","-38.75",,,"1","3","2","5",,,,"11",,,,,,,,"10175","2","14","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-26T11:00:00","20.02","-37.86",,,"1","4","2","5",,,,"11","0","120","4","51",,,,"10167",,,"0","271",,,"1","226",,"276",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-26T11:00:00","29.01","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"246","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T11:00:00","29.29","-31.28",,,"1","4","2","5",,,,"11",,,,,,,,"10208",,,"8",,,,,,"9","270",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T11:00:00","27.08","-30.69",,,"1","3","2","5",,,,"11",,,,,,,,"10195","2","13","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T11:00:00","25.91","-30.30",,,"1","3","2","5",,,,"11",,,,,,,,"10192","2","13","0",,,,,,,"270",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T11:21:00","27.48","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10202",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100564","2015-09-26T11:21:00","29.29","-31.27",,,"1","4","2","5",,,,"11",,,,,,,,"10210",,,"8",,,,,,"9","271",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100592","2015-09-26T11:21:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T11:22:00","23.04","-37.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T11:22:00","25.63","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T11:23:00","22.67","-39.67",,,"1","4","2","5",,,,"11",,,,,,,,"10167",,"11","8",,,,,,"9","273",,,,,,,,,,,,"246","29","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAA7","4",,,
"1300909","2015-09-26T11:23:00","25.62","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-26T11:23:00","29.02","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T11:24:00","23.05","-37.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T11:24:00","29.60","-37.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100139","2015-09-26T11:25:00","20.02","-37.86",,,"1","5","2","5",,,,"11","5","96",,"44",,,,"10168",,,"8","271",,,,,"9","277",,,,,,,,,,,,"246","7","798","172","6","0",,"2","111111","11AAA11AA1AAAA",,,,
"4100592","2015-09-26T11:28:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T11:29:00","23.04","-37.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T11:29:00","25.63","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T11:32:00","23.04","-37.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T12:00:00","22.67","-39.67",,,"1","3","2","5",,,,"11",,,,,,,,"10167","2","11","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T12:00:00","27.48","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10202",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T12:00:00","23.45","-38.75",,,"1","3","2","5",,,,"11",,,,,,,,"10174","2","12","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100139","2015-09-26T12:00:00","20.03","-37.86",,,"1","4","2","5",,,,"11","0","100","4","46",,,,"10168",,,"0","271",,,"1","226",,"277",,,,,,,,,,,,"246","7","794","103","6","1","2","2","111111","11AAA11A11AAAA",,,,
"4100502","2015-09-26T12:00:00","29.02","-33.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"246","93","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100564","2015-09-26T12:00:00","29.29","-31.27",,,"1","4","2","5",,,,"11",,,,,,,,"10210",,,"8",,,,,,"9","271",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T12:00:00","27.07","-30.68",,,"1","3","2","5",,,,"11",,,,,,,,"10196","2","10","0",,,,,,,"270",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T12:00:00","25.92","-30.30",,,"1","3","2","5",,,,"11",,,,,,,,"10195","2","13","0",,,,,,,"271",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100592","2015-09-26T12:15:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300569","2015-09-26T12:17:00","27.47","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10200",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4100592","2015-09-26T12:17:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T12:19:00","25.63","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","54","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T12:20:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T12:21:00","23.03","-37.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T12:21:00","25.63","-34.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"246","54","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,
"1300628","2015-09-26T12:24:00","23.04","-37.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100592","2015-09-26T12:25:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300909","2015-09-26T12:28:00","25.63","-34.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","275",,,,,,,,,,,,"246","54","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300628","2015-09-26T12:29:00","23.03","-37.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","272",,,,,,,,,,,,"246","37","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300871","2015-09-26T12:50:00","25.69","-33.39",,,"1","3","2","5",,,,"11",,,,,,,,"10195","2","3","0",,,,,,,"274",,,,,,,,,,,,"246","53","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100592","2015-09-26T12:58:00","29.60","-37.57",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"246","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"1300519","2015-09-26T13:00:00","22.68","-39.67",,,"1","3","2","5",,,,"11",,,,,,,,"10165","2","2","0",,,,,,,"273",,,,,,,,,,,,"246","29","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300569","2015-09-26T13:00:00","27.47","-33.28",,,"1","4","2","5",,,,"11",,,,,,,,"10200",,,"8",,,,,,"9","275",,,,,,,,,,,,"246","73","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"1300869","2015-09-26T13:00:00","23.45","-38.75",,,"1","3","2","5",,,,"11",,,,,,,,"10170","4","0","0",,,,,,,"271",,,,,,,,,,,,"246","38","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"4100564","2015-09-26T13:00:00","29.29","-31.27",,,"1","4","2","5",,,,"11",,,,,,,,"10209",,,"8",,,,,,"9","272",,,,,,,,,,,,"246","91","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,
"4400613","2015-09-26T13:00:00","27.07","-30.68",,,"1","3","2","5",,,,"11",,,,,,,,"10194","2","2","0",,,,,,,"271",,,,,,,,,,,,"246","70","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"6200681","2015-09-26T13:00:00","25.92","-30.30",,,"1","3","2","5",,,,"11",,,,,,,,"10190","2","1","0",,,,,,,"271",,,,,,,,,,,,"246","50","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,
"1300909","2015-09-26T13:05:00","25.63","-34.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","276",,,,,,,,,,,,"246","54","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
"4100502","2015-09-26T13:06:00","29.02","-32.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"246","92","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,
