"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER"
"4400837","2015-09-15T18:00:00","29.20","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10192","7","6","0",,,,,,,"267",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-15T18:00:00","25.55","-29.81",,,"1","3","2","5",,,,"11",,,,,,,,"10190","7","9","0",,,,,,,"272",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-15T18:50:00","26.02","-27.36",,,"1","3","2","5",,,,"11",,,,,,,,"10195","7","5","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-15T19:00:00","25.78","-28.49",,,"1","3","2","5",,,,"11",,,,,,,,"10188","7","6","0",,,,,,,"269",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-15T19:00:00","29.19","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","3","0",,,,,,,"267",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-15T19:00:00","25.55","-29.81",,,"1","3","2","5",,,,"11",,,,,,,,"10190","7","6","0",,,,,,,"271",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-15T19:50:00","26.02","-27.35",,,"1","3","2","5",,,,"11",,,,,,,,"10195","7","1","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-15T20:00:00","20.45","-23.10",,,"1","4","2","5",,,,"11","0","40","4","87",,,,,,,"0","257",,,"1","232",,,,,,,,,,,,,,"247","3","794","103","6","1","2","1","F111F1","11AAAA1A1AAAAA",,,,,,,,,
"4400624","2015-09-15T20:00:00","25.78","-28.49",,,"1","3","2","5",,,,"11",,,,,,,,"10188","7","2","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-15T20:00:00","29.18","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10190","7","1","0",,,,,,,"266",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-15T20:00:00","25.55","-29.81",,,"1","3","2","5",,,,"11",,,,,,,,"10190","7","3","0",,,,,,,"271",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-15T20:50:00","26.01","-27.34",,,"1","3","2","5",,,,"11",,,,,,,,"10198","2","2","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-15T21:00:00","25.77","-28.49",,,"1","3","2","5",,,,"11",,,,,,,,"10192","2","3","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-15T21:00:00","29.17","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","1","0",,,,,,,"265",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-15T21:00:00","25.56","-29.81",,,"1","3","2","5",,,,"11",,,,,,,,"10193","2","3","0",,,,,,,"270",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-15T21:50:00","26.01","-27.34",,,"1","3","2","5",,,,"11",,,,,,,,"10202","2","7","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-15T22:00:00","20.45","-23.10",,,"1","4","2","5",,,,"11","0","40","4","72",,,,,,,"0","257",,,"1","234",,,,,,,,,,,,,,"247","3","794","103","6","1","2","1","F111F1","11AAAA1A1AAAAA",,,,,,,,,
"4400624","2015-09-15T22:00:00","25.77","-28.49",,,"1","3","2","5",,,,"11",,,,,,,,"10197","2","9","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-15T22:00:00","29.17","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10195","2","4","0",,,,,,,"265",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-15T22:00:00","25.56","-29.81",,,"1","3","2","5",,,,"11",,,,,,,,"10198","2","9","0",,,,,,,"270",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-15T22:17:00","20.45","-23.10",,,"1","4","2","5",,,,"11","5","35",,"74",,,,,,,"8","257",,,,,,,,,,,,,,,,,,"247","3","798","172","6","0",,"1","F111F1","11AAAA1AAAAAAA",,,,,,,,,
"1300002","2015-09-15T22:19:00","20.45","-23.10",,,"1","4","2","5",,,,"11","5","31",,"82",,,,,,,"8","255",,,,,,,,,,,,,,,,,,"247","3","798","172","6","0",,"1","F111F1","11AAAA1AAAAAAA",,,,,,,,,
"1300872","2015-09-15T22:50:00","26.00","-27.34",,,"1","3","2","5",,,,"11",,,,,,,,"10205","2","10","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-15T23:00:00","20.45","-23.10",,,"1","4","2","5",,,,"11","0","30","4","82",,,,,,,"0","255",,,"1","232",,,,,,,,,,,,,,"247","3","794","103","6","1","2","1","F111F1","11AAAA1A1AAAAA",,,,,,,,,
"4400624","2015-09-15T23:00:00","25.77","-28.49",,,"1","3","2","5",,,,"11",,,,,,,,"10199","2","11","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-15T23:00:00","29.16","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10195","2","5","0",,,,,,,"265",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-15T23:00:00","25.56","-29.81",,,"1","3","2","5",,,,"11",,,,,,,,"10200","2","10","0",,,,,,,"270",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-15T23:50:00","26.00","-27.34",,,"1","3","2","5",,,,"11",,,,,,,,"10204","2","5","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T00:00:00","25.76","-28.50",,,"1","3","2","5",,,,"11",,,,,,,,"10196","2","4","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T00:00:00","29.16","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10192","2","1","0",,,,,,,"265",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T00:00:00","25.56","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10199","2","6","0",,,,,,,"269",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"CQES","2015-09-16T00:00:00","27.00","-20.50",,,"1","4","0","0","5","4",,"1","0","10","4","26","98","1","0","10183","6","7","0","240","0","220",,"210","3","270","2","1","1","5","A","A","6","1",,,,"247","70","992","114","5","1","2","1","511111","111111111111A1",,"1","0",,,,"4",,
"1300872","2015-09-16T00:50:00","25.99","-27.34",,,"1","3","2","5",,,,"11",,,,,,,,"10197","7","5","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T01:00:00","25.76","-28.49",,,"1","3","2","5",,,,"11",,,,,,,,"10192","7","5","0",,,,,,,"267",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T01:00:00","29.16","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10187","7","8","0",,,,,,,"265",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T01:00:00","25.56","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10196","7","3","0",,,,,,,"269",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-16T01:50:00","25.99","-27.34",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","14","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T02:00:00","20.46","-23.11",,,"1","4","2","5",,,,"11","0","30","4","87",,,,,,,"0","253",,,"1","230",,"263",,,,,,,,,,,,"247","3","794","103","6","1","2","1","1111F1","11AAAA1A11AAAA",,,,,,,,,
"4400624","2015-09-16T02:00:00","25.75","-28.49",,,"1","3","2","5",,,,"11",,,,,,,,"10186","7","13","0",,,,,,,"267",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T02:00:00","29.16","-24.40",,,"1","3","2","5",,,,"11",,,,,,,,"10183","7","12","0",,,,,,,"264",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T02:00:00","25.56","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10190","7","10","0",,,,,,,"269",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T02:44:00","20.46","-23.11",,,"1","5","2","5",,,,"11",,"30",,"89",,,,,,,"8","253",,,,,"9","263",,,,,,,,,,,,"247","3","798","172","6","0",,"1","1111F1","11AAAA1AA1AAAA",,,,,,,,,
"1300002","2015-09-16T02:46:00","20.46","-23.10",,,"1","4","2","5",,,,"11",,"30",,"84",,,,,,,"8","252",,,,,,,,,,,,,,,,,,"247","3","798","172","6","0",,"1","F111F1","11AAAA1AAAAAAA",,,,,,,,,
"1300872","2015-09-16T02:50:00","25.98","-27.34",,,"1","3","2","5",,,,"11",,,,,,,,"10189","7","15","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T03:00:00","25.75","-28.50",,,"1","3","2","5",,,,"11",,,,,,,,"10183","7","13","0",,,,,,,"267",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T03:00:00","29.15","-24.39",,,"1","3","2","5",,,,"11",,,,,,,,"10178","7","14","0",,,,,,,"264",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T03:00:00","25.56","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10185","7","14","0",,,,,,,"269",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-16T03:50:00","25.98","-27.34",,,"1","3","2","5",,,,"11",,,,,,,,"10184","7","13","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T04:00:00","20.46","-23.10",,,"1","4","2","5",,,,"11","0","30","4","82",,,,,,,"0","252",,,"1","229",,,,,,,,,,,,,,"247","3","794","103","6","1","2","1","F111F1","11AAAA1A1AAAAA",,,,,,,,,
"4400624","2015-09-16T04:00:00","25.74","-28.50",,,"1","3","2","5",,,,"11",,,,,,,,"10177","7","15","0",,,,,,,"267",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T04:00:00","29.15","-24.39",,,"1","3","2","5",,,,"11",,,,,,,,"10175","7","12","0",,,,,,,"264",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T04:00:00","25.56","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10180","7","15","0",,,,,,,"269",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-16T04:50:00","25.98","-27.35",,,"1","3","2","5",,,,"11",,,,,,,,"10183","7","8","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T05:00:00","25.74","-28.50",,,"1","3","2","5",,,,"11",,,,,,,,"10177","7","9","0",,,,,,,"267",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T05:00:00","29.14","-24.39",,,"1","3","2","5",,,,"11",,,,,,,,"10173","7","10","0",,,,,,,"264",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T05:00:00","25.56","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10179","7","11","0",,,,,,,"268",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-16T05:50:00","25.98","-27.36",,,"1","3","2","5",,,,"11",,,,,,,,"10183","7","5","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T06:00:00","25.73","-28.51",,,"1","3","2","5",,,,"11",,,,,,,,"10177","7","6","0",,,,,,,"267",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T06:00:00","29.14","-24.38",,,"1","3","2","5",,,,"11",,,,,,,,"10174","7","4","0",,,,,,,"263",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T06:00:00","25.55","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10178","7","7","0",,,,,,,"268",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"CQES","2015-09-16T06:00:00","25.30","-21.30",,,"1","4","0","0","5","4",,"1","0","350","4","46","98","3","0","10168","3","1","0","229",,,,"197","3","270","4","2","5","5","7","A","6","1",,,,"247","51","992","114","5","1","2","1","311111","1111111A1111A1",,"1","0",,,,"4",,
"1300872","2015-09-16T06:50:00","25.98","-27.36",,,"1","3","2","5",,,,"11",,,,,,,,"10184","4","0","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T07:00:00","25.73","-28.52",,,"1","3","2","5",,,,"11",,,,,,,,"10180","2","3","0",,,,,,,"266",,,,,,,,,,,,"247","58","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T07:00:00","29.13","-24.38",,,"1","3","2","5",,,,"11",,,,,,,,"10174","7","1","0",,,,,,,"263",,,,,,,,,,,,"247","94","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T07:00:00","25.55","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10179","7","1","0",,,,,,,"268",,,,,,,,,,,,"247","59","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-16T07:50:00","25.98","-27.37",,,"1","3","2","5",,,,"11",,,,,,,,"10190","2","7","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T08:00:00","20.45","-23.10",,,"1","4","2","5",,,,"11","0","40","4","93",,,,,,,"0","253",,,"1","230",,,,,,,,,,,,,,"247","3","794","103","6","1","2","2","F111F1","11AAAA1A1AAAAA",,,,,,,,,
"4400624","2015-09-16T08:00:00","25.72","-28.53",,,"1","3","2","5",,,,"11",,,,,,,,"10181","2","4","0",,,,,,,"266",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T08:00:00","29.13","-24.37",,,"1","3","2","5",,,,"11",,,,,,,,"10177","2","4","0",,,,,,,"263",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T08:00:00","25.55","-29.82",,,"1","3","2","5",,,,"11",,,,,,,,"10182","2","3","0",,,,,,,"268",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T08:17:00","20.45","-23.10",,,"1","4","2","5",,,,"11","5","44",,"94",,,,,,,"8","253",,,,,,,,,,,,,,,,,,"247","3","798","172","6","0",,"2","F111F1","11AAAA1AAAAAAA",,,,,,,,,
"1300872","2015-09-16T08:50:00","25.98","-27.38",,,"1","3","2","5",,,,"11",,,,,,,,"10191","2","7","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T09:00:00","25.72","-28.53",,,"1","3","2","5",,,,"11",,,,,,,,"10183","2","6","0",,,,,,,"266",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T09:00:00","29.13","-24.36",,,"1","3","2","5",,,,"11",,,,,,,,"10177","2","3","0",,,,,,,"263",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T09:00:00","25.54","-29.84",,,"1","3","2","5",,,,"11",,,,,,,,"10185","2","7","0",,,,,,,"268",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-16T09:50:00","25.99","-27.38",,,"1","3","2","5",,,,"11",,,,,,,,"10193","2","9","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T10:00:00","25.71","-28.54",,,"1","3","2","5",,,,"11",,,,,,,,"10187","2","7","0",,,,,,,"267",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T10:00:00","29.13","-24.36",,,"1","3","2","5",,,,"11",,,,,,,,"10181","2","7","0",,,,,,,"263",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T10:00:00","25.54","-29.84",,,"1","3","2","5",,,,"11",,,,,,,,"10187","2","8","0",,,,,,,"268",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-16T10:50:00","25.99","-27.39",,,"1","3","2","5",,,,"11",,,,,,,,"10198","2","8","0",,,,,,,"265",,,,,,,,,,,,"247","57","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T11:00:00","20.46","-23.10",,,"1","4","2","5",,,,"11","0","50","4","82",,,,,,,"0","257",,,"1","230",,,,,,,,,,,,,,"247","3","794","103","6","1","2","2","F111F1","11AAAA1A1AAAAA",,,,,,,,,
"4400624","2015-09-16T11:00:00","25.71","-28.55",,,"1","3","2","5",,,,"11",,,,,,,,"10192","2","11","0",,,,,,,"267",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T11:00:00","29.12","-24.35",,,"1","3","2","5",,,,"11",,,,,,,,"10184","2","7","0",,,,,,,"264",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T11:00:00","25.54","-29.84",,,"1","3","2","5",,,,"11",,,,,,,,"10193","2","11","0",,,,,,,"268",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T11:31:00","20.46","-23.10",,,"1","4","2","5",,,,"11","5","62",,"78",,,,,,,"8","257",,,,,,,,,,,,,,,,,,"247","3","798","172","6","1","2","2","F111F1","11AAAA1AAAAAAA",,,,,,,,,
"1300872","2015-09-16T11:50:00","26.00","-27.39",,,"1","3","2","5",,,,"11",,,,,,,,"10197","2","6","0",,,,,,,"266",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T12:00:00","20.46","-23.10",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"247","3","794","103","6","1","2","2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,
"4400624","2015-09-16T12:00:00","25.72","-28.55",,,"1","3","2","5",,,,"11",,,,,,,,"10190","2","7","0",,,,,,,"268",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T12:00:00","29.11","-24.34",,,"1","3","2","5",,,,"11",,,,,,,,"10183","2","6","0",,,,,,,"264",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T12:00:00","25.53","-29.85",,,"1","3","2","5",,,,"11",,,,,,,,"10193","2","8","0",,,,,,,"269",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"CQES","2015-09-16T12:00:00","23.70","-22.10",,,"1","4","0","0","5","4",,"1","0","30","4","62","98","2","2","10184","0","10","0","270","0","210",,"175","3","270","6","5","6","2","7","8","5","1","36","7","2","247","32","992","114","5","1","2","2","111112","11111111111111",,"1","2",,,,"4",,
"1300872","2015-09-16T12:50:00","26.01","-27.39",,,"1","3","2","5",,,,"11",,,,,,,,"10195","2","2","0",,,,,,,"267",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400624","2015-09-16T13:00:00","25.72","-28.56",,,"1","3","2","5",,,,"11",,,,,,,,"10189","2","2","0",,,,,,,"269",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T13:00:00","29.10","-24.34",,,"1","3","2","5",,,,"11",,,,,,,,"10182","2","1","0",,,,,,,"265",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T13:00:00","25.53","-29.85",,,"1","3","2","5",,,,"11",,,,,,,,"10190","2","3","0",,,,,,,"270",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300872","2015-09-16T13:50:00","26.01","-27.39",,,"1","3","2","5",,,,"11",,,,,,,,"10191","7","7","0",,,,,,,"268",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T14:00:00","20.46","-23.10",,,"1","4","2","5",,,,"11","0","60","4","77",,,,,,,"0","257",,,"1","230",,,,,,,,,,,,,,"247","3","794","103","6","1","2","2","F111F1","11AAAA1A1AAAAA",,,,,,,,,
"4400624","2015-09-16T14:00:00","25.72","-28.56",,,"1","3","2","5",,,,"11",,,,,,,,"10185","7","7","0",,,,,,,"270",,,,,,,,,,,,"247","58","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"4400837","2015-09-16T14:00:00","29.09","-24.33",,,"1","3","2","5",,,,"11",,,,,,,,"10177","7","7","0",,,,,,,"266",,,,,,,,,,,,"247","94","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"6200681","2015-09-16T14:00:00","25.53","-29.85",,,"1","3","2","5",,,,"11",,,,,,,,"10188","7","6","0",,,,,,,"271",,,,,,,,,,,,"247","59","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T14:02:00","20.45","-23.09",,,"1","4","2","5",,,,"11","5","55",,"86",,,,,,,"8","257",,,,,,,,,,,,,,,,,,"247","3","798","172","6","0",,"2","F111F1","11AAAA1AAAAAAA",,,,,,,,,
"1300872","2015-09-16T14:50:00","26.02","-27.39",,,"1","3","2","5",,,,"11",,,,,,,,"10187","7","10","0",,,,,,,"269",,,,,,,,,,,,"247","67","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,
"1300002","2015-09-16T15:00:00","20.45","-23.09",,,"1","4","2","5",,,,"11","0","60","4","87",,,,,,,"0","257",,,"1","228",,,,,,,,,,,,,,"247","3","794","103","6","1","2","2","F111F1","11AAAA1A1AAAAA",,,,,,,,,
