"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1300588","2015-09-14T18:55:00","29.64","-42.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","92","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-14T18:55:00","27.41","-46.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","76","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-14T18:55:00","27.26","-43.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-14T18:56:00","22.55","-43.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,"245","23","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T18:58:00","29.65","-42.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","92","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-14T18:59:00","27.41","-46.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","76","798","172","7","1","2","2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300519","2015-09-14T19:00:00","22.42","-40.03",,,"1","3","2","5",,,,"11",,,,,,,,"10185","7","5","0",,,,,,"282",,,,,,,,,,,,"245","20","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"1300660","2015-09-14T19:00:00","27.68","-44.45",,,"1","3","2","5",,,,"11",,,,,,,,"10211","7","17","0",,,,,,"294",,,,,,,,,,,,"245","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-14T19:00:00","22.63","-42.14",,,"1","3","2","5",,,,"11",,,,,,,,"10192","7","10","0",,,,,,"286",,,,,,,,,,,,"245","22","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-14T19:00:00","25.90","-45.18",,,"1","3","2","5",,,,"11",,,,,,,,"10205","7","10","0",,,,,,"292",,,,,,,,,,,,"245","55","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-14T19:00:00","29.54","-42.08",,,"1","3","2","5",,,,"11",,,,,,,,"10224","7","15","0",,,,,,"287",,,,,,,,,,,,"245","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-14T19:00:00","25.69","-46.33",,,"1","3","2","5",,,,"11",,,,,,,,"10206","7","5","0",,,,,,"293",,,,,,,,,,,,"245","56","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-14T19:00:00","29.27","-46.73",,,"1","3","2","5",,,,"11",,,,,,,,"10216","7","8","0",,,,,,"292",,,,,,,,,,,,"245","96","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-14T19:00:00","21.89","-41.00",,,"1","3","2","5",,,,"11",,,,,,,,"10187","7","8","0",,,,,,"281",,,,,,,,,,,,"245","11","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-14T19:00:00","26.26","-43.55",,,"1","3","2","5",,,,"11",,,,,,,,"10211","7","12","0",,,,,,"293",,,,,,,,,,,,"245","63","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-14T19:30:00","29.62","-46.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-14T19:30:00","26.70","-42.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"245","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T19:40:00","29.65","-42.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","92","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T19:41:00","29.65","-42.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","92","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-14T19:41:00","22.55","-43.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-14T19:41:00","27.26","-43.43",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","73","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-14T19:43:00","27.41","-46.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","76","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-14T19:45:00","29.62","-46.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-14T19:45:00","26.70","-42.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"245","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-14T19:47:00","26.36","-49.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","69","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-14T19:47:00","22.50","-49.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-14T19:49:00","25.65","-47.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","57","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T19:49:00","29.65","-42.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","92","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-14T19:51:00","22.55","-43.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","23","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300519","2015-09-14T20:00:00","22.42","-40.03",,,"1","3","2","5",,,,"11",,,,,,,,"10185","7","2","0",,,,,,"281",,,,,,,,,,,,"245","20","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"1300660","2015-09-14T20:00:00","27.68","-44.45",,,"1","3","2","5",,,,"11",,,,,,,,"10206","7","17","0",,,,,,"293",,,,,,,,,,,,"245","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-14T20:00:00","22.62","-42.14",,,"1","3","2","5",,,,"11",,,,,,,,"10193","7","5","0",,,,,,"285",,,,,,,,,,,,"245","22","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-14T20:00:00","25.90","-45.18",,,"1","3","2","5",,,,"11",,,,,,,,"10206","7","6","0",,,,,,"292",,,,,,,,,,,,"245","55","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-14T20:00:00","29.62","-46.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400868","2015-09-14T20:00:00","29.54","-42.08",,,"1","3","2","5",,,,"11",,,,,,,,"10217","7","17","0",,,,,,"285",,,,,,,,,,,,"245","92","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-14T20:00:00","25.69","-46.34",,,"1","3","2","5",,,,"11",,,,,,,,"10206","7","2","0",,,,,,"292",,,,,,,,,,,,"245","56","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400893","2015-09-14T20:00:00","26.70","-42.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-14T20:00:00","29.28","-46.74",,,"1","3","2","5",,,,"11",,,,,,,,"10216","7","4","0",,,,,,"290",,,,,,,,,,,,"245","96","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-14T20:00:00","21.89","-41.00",,,"1","3","2","5",,,,"11",,,,,,,,"10188","7","3","0",,,,,,"281",,,,,,,,,,,,"245","11","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-14T20:00:00","26.26","-43.55",,,"1","3","2","5",,,,"11",,,,,,,,"10211","7","6","0",,,,,,"292",,,,,,,,,,,,"245","63","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"1300519","2015-09-14T20:01:00","22.42","-40.03",,,"1","4","2","5",,,,"11",,,,,,,,"10185",,,"8",,,,,"9","281",,,,,,,,,,,,"245","20","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-14T20:02:00","22.52","-49.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-14T20:03:00","26.36","-49.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","69","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-14T20:03:00","25.65","-47.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T20:03:00","29.65","-42.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","92","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-14T20:03:00","27.41","-46.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-14T20:03:00","22.56","-43.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","23","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-14T20:03:00","29.28","-46.74",,,"1","4","2","5",,,,"11",,,,,,,,"10216",,,"8",,,,,"9","290",,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-14T20:04:00","27.26","-43.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-14T20:04:00","26.70","-42.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T20:05:00","29.65","-42.17",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","92","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-14T20:06:00","22.56","-43.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","23","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-14T20:07:00","22.52","-49.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-14T20:08:00","26.36","-49.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","69","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-14T20:08:00","25.65","-47.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","57","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-14T20:08:00","27.41","-46.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","76","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-14T20:08:00","27.26","-43.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"245","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-14T20:15:00","29.61","-46.47",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"289",,,,,,,,,,,,"245","96","794","103","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-14T20:15:00","26.70","-42.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-14T20:30:00","29.61","-46.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-14T20:30:00","26.70","-42.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300519","2015-09-14T20:34:00","22.42","-40.03",,,"1","4","2","5",,,,"11",,,,,,,,"10192",,"7","8",,,,,"9","281",,,,,,,,,,,,"245","20","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAA7","4",,,,,,,,,,,,,,
"1300625","2015-09-14T20:35:00","22.56","-43.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","23","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-14T20:35:00","29.61","-46.46",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","96","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-14T20:36:00","25.65","-47.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","57","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T20:36:00","29.66","-42.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","92","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-14T20:36:00","27.41","-46.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","76","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-14T20:36:00","27.27","-43.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-14T20:36:00","26.70","-42.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","62","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-14T20:36:00","29.28","-46.72",,,"1","4","2","5",,,,"11",,,,,,,,"10219",,"1","8",,,,,"9","289",,,,,,,,,,,,"245","96","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAA7","4",,,,,,,,,,,,,,
"1300625","2015-09-14T20:38:00","22.56","-43.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","23","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300516","2015-09-14T20:39:00","26.36","-49.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,"245","69","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-14T20:39:00","22.52","-49.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","29","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300526","2015-09-14T20:40:00","25.65","-47.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"245","57","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T20:40:00","29.66","-42.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","92","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-14T20:40:00","27.41","-46.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","76","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-14T20:40:00","27.27","-43.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"245","73","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300519","2015-09-14T21:00:00","22.42","-40.03",,,"1","3","2","5",,,,"11",,,,,,,,"10188","2","4","0",,,,,,"281",,,,,,,,,,,,"245","20","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"1300660","2015-09-14T21:00:00","27.68","-44.44",,,"1","3","2","5",,,,"11",,,,,,,,"10197","7","17","0",,,,,,"292",,,,,,,,,,,,"245","74","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4100635","2015-09-14T21:00:00","22.62","-42.14",,,"1","3","2","5",,,,"11",,,,,,,,"10195","7","1","0",,,,,,"284",,,,,,,,,,,,"245","22","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400546","2015-09-14T21:00:00","25.89","-45.19",,,"1","3","2","5",,,,"11",,,,,,,,"10209","2","1","0",,,,,,"291",,,,,,,,,,,,"245","55","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400868","2015-09-14T21:00:00","29.57","-42.12",,,"1","3","2","5",,,,"11",,,,,,,,"10218","7","12","0",,,,,,"283",,,,,,,,,,,,"245","92","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400891","2015-09-14T21:00:00","25.69","-46.34",,,"1","3","2","5",,,,"11",,,,,,,,"10209","2","2","0",,,,,,"292",,,,,,,,,,,,"245","56","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400896","2015-09-14T21:00:00","29.28","-46.72",,,"1","3","2","5",,,,"11",,,,,,,,"10219","2","1","0",,,,,,"289",,,,,,,,,,,,"245","96","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200516","2015-09-14T21:00:00","21.88","-41.01",,,"1","3","2","5",,,,"11",,,,,,,,"10189","2","2","0",,,,,,"281",,,,,,,,,,,,"245","11","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"6200695","2015-09-14T21:00:00","26.26","-43.54",,,"1","3","2","5",,,,"11",,,,,,,,"10213","4","0","0",,,,,,"290",,,,,,,,,,,,"245","63","794","103","7","1","2","2","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,,,
"4400843","2015-09-14T21:15:00","29.61","-46.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-14T21:15:00","26.71","-42.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-14T21:18:00","22.56","-43.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","23","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-14T21:24:00","27.26","-43.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400893","2015-09-14T21:24:00","26.71","-42.92",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"245","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400896","2015-09-14T21:24:00","29.29","-46.74",,,"1","4","2","5",,,,"11",,,,,,,,"10221",,"5","8",,,,,"9","288",,,,,,,,,,,,"245","96","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAA7","4",,,,,,,,,,,,,,
"1300516","2015-09-14T21:25:00","26.36","-49.67",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"245","69","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300565","2015-09-14T21:25:00","22.54","-49.44",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300521","2015-09-14T21:30:00","29.50","-44.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"245","94","798","172","7","1","2","1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4100991","2015-09-14T21:30:00","27.26","-43.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","73","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4400843","2015-09-14T21:30:00","29.61","-46.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"245","96","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300588","2015-09-14T21:31:00","29.66","-42.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"245","92","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300624","2015-09-14T21:31:00","27.43","-46.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"245","76","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1300625","2015-09-14T21:31:00","22.56","-43.45",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,"245","23","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
