"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4300538","2015-09-18T04:01:00","28.14","-118.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-18T04:05:00","28.66","-118.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T04:25:00","28.76","-116.53",,,"1","4","2","5",,,,"11",,,,,,,,"10124",,,"8",,,,,"9","246",,,,,,,,,,,,"238","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T04:25:00","24.24","-112.85",,,"1","4","2","5",,,,"11",,,,,,,,"10110",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T05:00:00","24.24","-112.85",,,"1","4","2","5",,,,"11",,,,,,,,"10110",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-18T05:01:00","28.66","-118.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-18T05:04:00","26.04","-116.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-18T05:04:00","28.14","-118.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T05:09:00","28.76","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T05:10:00","24.24","-112.85",,,"1","4","2","5",,,,"11",,,,,,,,"10100",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"A8ZS7","2015-09-18T06:00:00","28.00","-118.90",,,"1","4","0","0","3","4","1","1","0","330","4","77","98","2","0","10142","8","4","0","207",,,"157","1","220","4","3","1","5","A","0","6","2",,,,"238","88","992","114","5","1","2","1","111111","1111111A1111A1",,"1","0",,,,"4"
"DNDD","2015-09-18T06:00:00","26.10","-115.80",,,"1","4","0","0","7","4",,"1","0","340","4","103","98","3","0","10100","4","0","0","220","0","220","220","1","240","4","4","1","3","0","5","6","2","34","1","24","238","65","992","114","5","1","2","1","111113","11111111111141",,"1","0",,,,"4"
"MASKSTID","2015-09-18T06:00:00","23.00","-113.20",,,"1","4",,"0","7","3",,"2","0","70","4","82","98","0","0","10093","0","6",,"278",,,"197","1","290","6",,,"A",,,,"2",,,"3","238","33","792","103","5","1","2","1","1FFF1F","171AA1AAA11371",,"3",,,,,"4"
"WWMZ","2015-09-18T06:00:00","22.40","-110.80",,,"1","4","0","0","3","4",,"1","0","350","4","46","98","15","1","10082",,,"0","275","0","255","247","1","295","3","3","1","4","A","A","6","1",,,,"238","20","992","114","5","1","2","1","111111","111111111111AA",,"1","1",,,,"4"
"4300530","2015-09-18T06:01:00","26.05","-116.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-18T06:01:00","28.65","-118.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-18T06:03:00","28.14","-118.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T07:00:00","28.76","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T07:00:00","24.24","-112.85",,,"1","4","2","5",,,,"11",,,,,,,,"10100",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-18T07:01:00","26.05","-116.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-18T07:01:00","28.14","-118.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-18T07:01:00","28.64","-118.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T08:00:00","28.76","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10112",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T08:00:00","24.27","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-18T08:04:00","28.64","-118.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T09:00:00","28.76","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10109",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T09:00:00","24.24","-112.85",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"DNDD","2015-09-18T09:00:00","26.60","-116.60",,,"1","4","0","0","7","4",,"1","0","350","4","82","98","2","1","10100","4","0","0","230","0","200","185","1","250",,,,"A",,,"4","3","1","4","3","238","66","992","114","5","1","2","1","111111","11111111118111",,"1","1",,,,"4"
"4300539","2015-09-18T09:01:00","28.63","-118.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-18T09:04:00","24.27","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T10:00:00","28.76","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10102",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T10:00:00","24.27","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-18T10:01:00","28.63","-118.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T10:45:00","28.76","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10109",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T11:00:00","28.76","-116.51",,,"1","3","2","5",,,,"11",,,,,,,,"10097",,,"0",,,,,,"245",,,,,,,,,,,,"238","86","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T11:00:00","24.27","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10085",,,"8",,,,,"9","260",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T12:00:00","28.76","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T12:00:00","24.27","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10082",,,"8",,,,,"9","260",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"SBLI","2015-09-18T12:00:00","21.50","-111.90",,,"1","4","0","0","7","4",,"1","0","20","1","90","98",,,"10068","6","7","0","271",,,,"1","290","6",,,"A",,,,,,,,"238","11","992","114","5","1","2","1","11111F","111AA11AA11AA1",,"3",,,,,"4"
"4300530","2015-09-18T12:01:00","26.06","-116.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SHIP","2015-09-18T12:10:00","27.70","-118.50",,,"1","4","2","0","7","3",,"2","0","10","3","93","97",,,"10120","4","0","0","210","0","180","164","3","260",,,,"A",,,,,,,,"238","78","992","114","5","1","2","1","311111","111AA111118AA1",,"1",,,,,"4"
"4300519","2015-09-18T12:41:00","28.76","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10104",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T13:00:00","28.76","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10104",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T13:00:00","24.27","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10085",,,"8",,,,,"9","260",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"DNDD","2015-09-18T13:00:00","27.40","-117.70",,,"1","4","0","0","7","4",,"1","0","350","4","67","98",,,"10100","4","0","0","207","0","176","159","1","240","5","4","1","2","5","3","2","2","35","4","4","238","77","992","114","5","1","2","1","111111","111AA111111111",,"3",,,,,"4"
"H3VS","2015-09-18T13:00:00","27.10","-114.70",,,"1","4","0","0","7","4",,"1","0",,"3",,,,,"10080","4","0","0","250","0","230","222","3","280","3","3","1","4","A","A","3","7",,,,"238","74","992","114","5","1","2","1","314611","11AAA1111111A1",,"1",,,,,"4"
"4300530","2015-09-18T13:01:00","26.07","-116.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T13:42:00","28.75","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10105",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T13:42:00","24.29","-112.81",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T14:00:00","28.75","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10105",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T14:00:00","24.29","-112.81",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","260",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T14:20:00","28.75","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10114",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T15:00:00","28.75","-116.51",,,"1","4","2","5",,,,"11",,,,,,,,"10110",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T15:00:00","24.29","-112.81",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"DNDD","2015-09-18T15:00:00","27.70","-118.10",,,"1","4","0","0","7","4",,"1","0","350","4","98","98",,,"10100","4","0","0","221","0","185","166","1","240","6","5","1","2","3","1","2","3","35","5","4","238","78","992","114","5","1","2","2","111111","111AA111111111",,"3",,,,,"4"
"4300519","2015-09-18T16:00:00","28.75","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10114",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T16:00:00","24.29","-112.81",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","261",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-18T16:01:00","28.61","-118.21",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","230",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-18T16:02:00","28.19","-118.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T17:00:00","28.74","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T17:00:00","24.32","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","262",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-18T17:01:00","28.61","-118.21",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","230",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T17:33:00","28.74","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T17:37:00","24.32","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10097",,,"8",,,,,"9","262",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T18:00:00","28.74","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10115",,,"8",,,,,"9","244",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T18:00:00","24.32","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10095",,,"8",,,,,"9","263",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"A8ZS7","2015-09-18T18:00:00","25.80","-115.50",,,"1","4","0","0","3","4","1","1","0","340","4","72","98","1","0","10116","7","1","0","240",,,"203","1","240","5","4","1","4","3","A","4","2",,,,"238","55","992","114","5","1","2","2","111111","1111111A1111A1",,"1","0",,,,"4"
"DNDD","2015-09-18T18:00:00","28.20","-119.00",,,"1","4","0","0","7","4",,"1","0","350","4","62","98","3","1","10120","4","0","0","220","0","220","220","1","240","4","4","4","3","6","2","7","2","36","13","3","238","89","992","114","5","1","2","2","111113","11111111111111",,"1","1",,,,"4"
"4300530","2015-09-18T18:03:00","26.08","-116.79",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-18T18:03:00","28.60","-118.20",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","230",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T19:00:00","28.74","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10110",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T19:00:00","24.32","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10090",,,"8",,,,,"9","264",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-18T19:01:00","26.08","-116.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-18T19:01:00","28.60","-118.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","230",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T20:00:00","28.74","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10107",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T20:00:00","24.32","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10084",,,"8",,,,,"9","265",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300530","2015-09-18T20:05:00","26.08","-116.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T21:00:00","28.74","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10102",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T21:00:00","24.32","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10082",,,"8",,,,,"9","265",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"DNDD","2015-09-18T21:00:00","28.70","-119.70",,,"1","4","0","0","7","4",,"1","0","340","4","62","98","2","1","10120","4","0","0","240","0","200","180","1","240","5","4","4","7","6","0","4","3","35","3","4","238","89","992","114","5","1","2","2","111111","11111111111111",,"1","1",,,,"4"
"4300530","2015-09-18T21:02:00","26.08","-116.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-18T21:03:00","28.59","-118.18",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-18T22:00:00","28.74","-116.56",,,"1","4","2","5",,,,"11",,,,,,,,"10099",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T22:00:00","24.36","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10074",,,"8",,,,,"9","266",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-18T22:01:00","28.58","-118.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-18T22:03:00","26.08","-116.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-18T22:04:00","28.19","-118.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-18T22:11:00","24.36","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10070",,,"8",,,,,"9","266",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-18T23:00:00","28.74","-116.52",,,"1","4","2","5",,,,"11",,,,,,,,"10092",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-18T23:00:00","24.36","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10070",,,"8",,,,,"9","266",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300538","2015-09-18T23:01:00","28.19","-118.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300539","2015-09-18T23:01:00","28.57","-118.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-19T00:00:00","28.74","-116.56",,,"1","4","2","5",,,,"11",,,,,,,,"10089",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-19T00:00:00","24.36","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10067",,,"8",,,,,"9","266",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-19T00:03:00","28.56","-118.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","232",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300530","2015-09-19T00:04:00","26.07","-116.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,"238","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300538","2015-09-19T00:04:00","28.19","-118.40",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300519","2015-09-19T00:18:00","28.74","-116.56",,,"1","4","2","5",,,,"11",,,,,,,,"10099",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-19T01:00:00","28.74","-116.56",,,"1","4","2","5",,,,"11",,,,,,,,"10087",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-19T01:00:00","24.39","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10069",,,"8",,,,,"9","265",,,,,,,,,,,,"238","42","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300539","2015-09-19T01:01:00","28.55","-118.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,"238","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4300520","2015-09-19T01:35:00","24.39","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10069",,,"8",,,,,"9","265",,,,,,,,,,,,"238","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-19T01:55:00","28.74","-116.56",,,"1","4","2","5",,,,"11",,,,,,,,"10087",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300520","2015-09-19T01:56:00","24.40","-112.82",,,"1","4","2","5",,,,"11",,,,,,,,"10082",,,"8",,,,,"9","263",,,,,,,,,,,,"238","42","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4300519","2015-09-19T02:00:00","28.74","-116.56",,,"1","4","2","5",,,,"11",,,,,,,,"10087",,,"8",,,,,"9","245",,,,,,,,,,,,"238","86","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
