"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"S6LT6","2018-09-27T06:00:00","20.60","38.60",,,"1","5","2","5","7","4","1",,"310","3","51","1","97","2","2","10100","2","10","8","300",,"290","287",,,"6","4","7","2","7","A",,"3","2",,,,"217","8","798","172","5","1","2","2","F11111","111111111A11A1",,"5",,"2",,,,,,,,,
"2300504","2018-09-27T07:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T08:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WMDK","2018-09-27T08:00:00","21.60","37.70",,,"1","4","0","0","3","3","1","0","310","4","31",,"97","5","2","10100","2","4","0","350","0","340","337","1","320","0","0","0","9","0","0",,"5","2","0",,,"217","17","992","114","5","1","2","2","131111","11111116611131",,,"1","2","0",,,,,,,,"4"
"2300504","2018-09-27T09:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"VRNL8","2018-09-27T09:00:00","25.20","35.90",,,"1","6","2","5","4","4","1",,"330","4","82","1","98",,,"10090",,,"8","310",,"300","297","1","290",,,"A",,"A","4",,,,,,,"217","55","798","172","5","1","2","2","111111","111AA111118AAA",,"5",,,,,,,,,,,
"2300504","2018-09-27T10:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"S6LT6","2018-09-27T10:00:00","21.60","38.00",,,"1","6","2","5","7","4","1",,"270","3","46","1","97","2",,"10100","4","0","8","340",,"300","288","1","330",,,"6",,"A","A",,"3","2",,,,"217","18","798","172","5","1","2","2","111111","1111A1111181A1",,"5",,,,,,,,,,,
"2300504","2018-09-27T11:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","325",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T12:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"S6LT6","2018-09-27T12:00:00","22.10","37.70",,,"1","6","2","5","7","4","1",,"290","3","36","1","97","2","1","10090","8","10","8","330",,"290","278","1","320","3","1","6","5","6","5",,"3","1",,,,"217","27","798","172","5","1","2","2","111111","111111111111A1",,"5",,"1",,,,,,,,,
"2300504","2018-09-27T13:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"WMDK","2018-09-27T13:00:00","20.60","38.30",,,"1","6","2","5","3","3","1",,"150","4","41",,,,,"10076","7","10","8","320",,"270","250","1","328",,,"A",,"A","A",,,,,,,"217","8","798","172","5","1","2","2","111111","11AAA111118AA1",,"5",,,,,,,,,,,
"2300504","2018-09-27T14:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","327",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T15:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","327",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T16:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"S6LT6","2018-09-27T16:00:00","23.10","37.10",,,"1","4","0","0","7","4","1","0","310","3","98",,"97","2","2","10080","4","0","0","290","0","270","263",,,"6",,"7","2","A","A",,"3","2",,,,"217","37","992","114","5","1","2","1","F11111","111111111A11A1",,,"1","2",,,,,,,,,"4"
"2300504","2018-09-27T17:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T18:00:00","20.37","39.60",,,"1","3","2","5",,,"11",,,,,,,,,,,,"0",,,,,,"324",,,,,,,,,,,,,"217","9","794","103","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T19:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T20:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T21:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-27T22:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"S6LT6","2018-09-27T22:00:00","24.70","36.10",,,"1","6","2","5","7","4","1",,"340","3","98","1","97","3",,"10090","4","0","8","280",,"260","253","1","300",,,"6",,"A","A",,"3","1",,,,"217","46","798","172","5","1","2","1","111111","1111A1111181A1",,"5",,,,,,,,,,,
"2300504","2018-09-27T23:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T00:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T01:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"S6LT6","2018-09-28T01:00:00","25.50","35.60",,,"1","6","2","5","7","4","1",,"310","3","67","1","97","3","2","10090","4","0","8","290",,"260","249","1","300","6","2","4","5","7","5",,"3","1",,,,"217","55","798","172","5","1","2","1","111111","111111111111A1",,"5",,"2",,,,,,,,,
"2300504","2018-09-28T02:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T03:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T04:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"S6LT6","2018-09-28T04:00:00","26.30","35.10",,,"1","5","2","5","7","4","1",,"330","3","82","1","97","2","2","10090","4","0","8","280",,"260","253",,,"5","4","7","2","7","8",,"3","2",,,,"217","65","798","172","5","1","2","2","F11111","111111111A11A1",,"5",,"2",,,,,,,,,
"2300504","2018-09-28T05:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T06:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T07:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T08:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T09:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","324",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T10:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","324",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T11:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","324",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T12:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"2300504","2018-09-28T13:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","325",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"S6LT6","2018-09-28T13:00:00","28.30","33.20",,,"1","6","2","5","7","4","1",,"320","3","82","1","97","3","2","10110","4","0","8","290",,"250","235","1","280","6","3","7","4","4","5",,"3","1",,,,"217","83","798","172","5","1","2","2","111111","111111111111A1",,"5",,"2",,,,,,,,,
"2300504","2018-09-28T14:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","324",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T14:00:00","29.92","32.55",,,"1","5","2","5","5","2","1",,,,,,,,,"10124","7","5","8",,,,"153",,,,,,,,,,,,,,,"217","92","798","172","5","1","2","2","F7FF14","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T15:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","324",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T15:00:00","29.68","32.52",,,"1","5","2","5","4","4","1",,,,,,,,,"10124","7","2","8",,,,"195",,,,,,,,,,,,,,,"217","92","798","172","5","1","2","2","F7FF14","1AAAA16A6AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T16:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T16:00:00","29.44","32.59",,,"1","5","2","5","4","4","1",,,,,,,,,"10126","2","3","8","329",,,"174",,,,,,,,,,,,,,,"217","92","798","172","5","1","2","1","F5FF12","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T17:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T17:00:00","29.21","32.70",,,"1","5","2","5","3","4","1",,,,,,,,,"10123","7","2","8","313",,,"208",,,,,,,,,,,,,,,"217","92","798","172","5","1","2","1","F3FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T18:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T18:00:00","28.99","32.81",,,"1","5","2","5","4","4","1",,,,,,,,,"10123","7","2","8","310",,,"207",,,,,,,,,,,,,,,"217","82","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T19:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T19:00:00","28.75","32.90",,,"1","5","2","5","3","4","1",,,,,,,,,"10125","7","1","8","290",,,"224",,,,,,,,,,,,,,,"217","82","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T20:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T20:00:00","28.54","33.04",,,"1","5","2","5","3","4","1",,,,,,,,,"10118","7","5","8","288",,,"226",,,,,,,,,,,,,,,"217","83","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T21:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T21:00:00","28.32","33.17",,,"1","5","2","5","3","4","1",,,,,,,,,"10116","7","8","8","288",,,"215",,,,,,,,,,,,,,,"217","83","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T22:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T22:00:00","28.13","33.35",,,"1","5","2","5","3","4","1",,,,,,,,,"10107","7","18","8","301",,,"190",,,,,,,,,,,,,,,"217","83","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-28T23:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-28T23:00:00","27.96","33.55",,,"1","5","2","5","3","4","1",,,,,,,,,"10100","7","18","8","303",,,"197",,,,,,,,,,,,,,,"217","73","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T00:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T00:00:00","27.79","33.76",,,"1","5","2","5","3","4","1",,,,,,,,,"10096","7","19","8","287",,,"215",,,,,,,,,,,,,,,"217","73","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T01:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T01:00:00","27.61","33.95",,,"1","5","2","5","3","4","1",,,,,,,,,"10103","7","4","8","281",,,"231",,,,,,,,,,,,,,,"217","73","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T02:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T02:00:00","27.42","34.13",,,"1","5","2","5","3","4","1",,,,,,,,,"10103","2","3","8","282",,,"232",,,,,,,,,,,,,,,"217","74","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T03:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T03:00:00","27.21","34.28",,,"1","5","2","5","3","4","1",,,,,,,,,"10099","2","3","8","291",,,"241",,,,,,,,,,,,,,,"217","74","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T04:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T04:00:00","27.01","34.44",,,"1","5","2","5","3","4","1",,,,,,,,,"10097","7","5","8","299",,,"237",,,,,,,,,,,,,,,"217","74","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T05:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T05:00:00","26.80","34.59",,,"1","5","2","5","3","4","1",,,,,,,,,"10097","7","5","8","309",,,"247",,,,,,,,,,,,,,,"217","64","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T06:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","322",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"A8IF2","2018-09-29T06:00:00","26.30","34.90",,,"1","6","2","5","4","4","1",,"350","4","103","1","97","2","0","10100","4","0","8","290",,,,"3","290","7","0","0","9","0","7",,"5","4",,,,"217","64","798","172","5","1","2","2","11111F","1111111AA111A1",,"5",,"0",,,,,,,,,
"EUCDE22","2018-09-29T06:00:00","26.59","34.74",,,"1","5","2","5","3","4","1",,,,,,,,,"10098","7","1","8","301",,,"248",,,,,,,,,,,,,,,"217","64","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T07:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","323",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T07:00:00","26.39","34.87",,,"1","5","2","5","3","4","1",,,,,,,,,"10094","7","3","8","304",,,"252",,,,,,,,,,,,,,,"217","64","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T08:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","324",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T08:00:00","26.16","34.98",,,"1","5","2","5","4","4","1",,,,,,,,,"10094","7","3","8","342",,,"259",,,,,,,,,,,,,,,"217","64","798","172","5","1","2","2","F5FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T09:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","325",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T09:00:00","25.92","35.07",,,"1","5","2","5","4","4","1",,,,,,,,,"10087","7","11","8","313",,,"261",,,,,,,,,,,,,,,"217","55","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T10:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","325",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T10:00:00","25.69","35.17",,,"1","5","2","5","4","4","1",,,,,,,,,"10084","7","11","8","296",,,"270",,,,,,,,,,,,,,,"217","55","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T11:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","325",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T11:00:00","25.45","35.26",,,"1","5","2","5","4","4","1",,,,,,,,,"10081","7","14","8","297",,,"265",,,,,,,,,,,,,,,"217","55","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T12:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T12:00:00","25.21","35.36",,,"1","5","2","5","4","4","1",,,,,,,,,"10077","7","10","8","303",,,"254",,,,,,,,,,,,,,,"217","55","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T13:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","326",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T13:00:00","24.99","35.49",,,"1","5","2","5","3","4","1",,,,,,,,,"10073","7","10","8","307",,,"256",,,,,,,,,,,,,,,"217","45","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T14:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","325",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T14:00:00","24.78","35.64",,,"1","5","2","5","3","4","1",,,,,,,,,"10073","7","8","8","289",,,"264",,,,,,,,,,,,,,,"217","45","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T15:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","325",,,,,,,,,,,,,"217","9","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T15:00:00","24.56","35.78",,,"1","5","2","5","3","4","1",,,,,,,,,"10074","7","3","8","289",,,"270",,,,,,,,,,,,,,,"217","45","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T16:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","325",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T16:00:00","24.36","35.93",,,"1","5","2","5","3","4","1",,,,,,,,,"10076","2","2","8","291",,,"273",,,,,,,,,,,,,,,"217","45","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
"2300504","2018-09-29T17:00:00","20.37","39.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","324",,,,,,,,,,,,,"217","9","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"EUCDE22","2018-09-29T17:00:00","24.15","36.08",,,"1","5","2","5","3","4","1",,,,,,,,,"10079","2","6","8","289",,,"276",,,,,,,,,,,,,,,"217","46","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,
