"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"SNDP5","2018-09-01T07:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10149",,,"0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-01T08:00:00","23.15","-179.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","282",,,,,,,,,,,,,"232","39","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-01T08:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10150","3","13","0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10150",,,"0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","258",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10152",,,"0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","259",,,"1","270",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T08:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10152",,,"0","259",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-01T09:00:00","23.14","-179.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"232","39","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-01T09:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151","1","11","0","259",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T09:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T09:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T09:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10150",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T09:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10150",,,"0","259",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T09:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","259",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T09:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","259",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T09:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T09:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-01T10:00:00","23.13","-179.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","281",,,,,,,,,,,,,"232","39","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-01T10:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10151","1","7","0","259",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10150",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10150",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10149",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","259",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10148",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,,,,,,,,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","FFFF1F","1AAAA1AAAA8AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T10:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10147",,,"0","258",,,"1","269",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-01T11:00:00","23.13","-179.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"232","39","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-01T11:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146","8","4","0","258",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10146",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","258",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","258",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","258",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","258",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T11:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","258",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"5102534","2018-09-01T12:00:00","23.12","-179.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","280",,,,,,,,,,,,,"232","39","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"SNDP5","2018-09-01T12:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145","7","6","0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10142",,,"0","257",,,"1","268",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10142",,,"0","258",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10142",,,"0","257",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T12:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10142",,,"0","257",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141","6","10","0","257",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","257",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","257",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","258",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","257",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","256",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","256",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","256",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","255",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T13:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","256",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140","7","6","0",,,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","1FFF1F","1AAAA1AAA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","256",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","255",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","256",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","254",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","255",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","256",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","254",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","256",,,"1","267",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T14:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10140",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141","6","4","0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10141",,,"0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10142",,,"0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T15:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143","4","0","0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","253",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","253",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","256",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10143",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T16:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10144",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T17:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145","2","5","0","254",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31",,"6",,,,,,,,,"4"
"SNDP5","2018-09-01T17:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,,"10145",,,"0","255",,,"1","266",,,,"A",,,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31",,"6",,,,,,,,,"4"
