"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"2101597","2018-09-09T04:00:00","26.36","142.60",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T05:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T05:00:00","26.35","142.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T05:01:00","21.66","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10130",,,"8",,,,,"9","290",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T06:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T06:00:00","26.33","142.61",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T06:00:00","21.66","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","290",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"WAPU","2018-09-09T06:00:00","20.70","143.30",,,"1","5","2","5","4","3","1",,"110","4","77","1","98",,,"10113","7","10","8","311",,"267","249",,,,,"A",,"A","A",,,,,,,"228","3","798","172","5","0",,"2","F11111","111AA1111A8AA1",,"5",,,,,,,,,,
"2100898","2018-09-09T07:00:00","21.56","142.97",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","292",,,,,,,,,,,,,"228","12","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T07:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T07:00:00","26.32","142.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T07:00:00","21.67","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","289",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T08:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T08:00:00","26.30","142.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T08:00:00","21.67","142.60",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,"9","289",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T09:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T09:00:00","26.29","142.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T09:00:00","21.67","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","289",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T10:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T10:00:00","26.28","142.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T10:00:00","21.67","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T11:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T11:00:00","26.27","142.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T11:04:00","21.67","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T12:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T12:00:00","26.26","142.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T12:00:00","21.67","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"JPBN","2018-09-09T12:00:00","27.30","140.90",,,"1","6","2","5","0","0","1",,"150","4","51","1","98","17","1","10171","3","17","8","284",,,"246","1","284","2","1","3","A","3","1",,"3","1","36",,"2","228","70","798","172","5","1","2","1","111111","1111111A111131",,"5",,"1",,,,,,,,
"WAPU","2018-09-09T12:00:00","20.60","143.20",,,"1","5","2","5","9","0","1",,"110","4","93","1","98","2","0","10135",,,"8","270",,"260","256",,,"3",,"A","A","A","A",,,,,,,"228","3","798","172","5","0",,"1","F11111","111111111A1AAA",,"5",,"0",,,,,,,,
"2101594","2018-09-09T13:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T13:00:00","26.25","142.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T13:00:00","21.67","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T14:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T14:00:00","26.24","142.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T14:01:00","21.67","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T15:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T15:00:00","26.23","142.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"JPBN","2018-09-09T15:00:00","27.30","140.80",,,"1","6","2","5","6","1","1",,"130","4","36","1","98","2","9","10163","8","8","8","282",,,"244","1","284","2","1","3","A","3","1",,"2","1","36",,"2","228","70","798","172","5","1","2","1","111111","1111111A111131",,"5",,"8",,,,,,,,
"2201555","2018-09-09T15:01:00","21.67","142.61",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T16:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T16:00:00","26.23","142.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-09T16:00:00","29.11","140.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"228","90","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T16:04:00","21.67","142.60",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T17:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T17:00:00","26.23","142.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T17:00:00","21.67","142.59",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-09T17:00:00","29.09","140.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"228","90","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T18:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T18:00:00","26.23","142.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T18:00:00","21.67","142.59",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-09T18:00:00","29.09","140.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"228","90","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T19:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T19:00:00","26.24","142.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-09T19:00:00","29.09","140.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"228","90","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T19:01:00","21.67","142.58",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","287",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T20:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T20:00:00","26.24","142.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","62","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T20:00:00","21.68","142.57",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","287",,,,,,,,,,,,,"228","12","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-09T20:00:00","29.09","140.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"228","90","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T21:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T21:00:00","26.25","142.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T21:00:00","21.68","142.57",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","287",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-09T21:00:00","29.09","140.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"JPBN","2018-09-09T21:00:00","27.20","140.90",,,"1","6","2","5","2","1","1",,"140","4","51","1","98","2","0","10163","3","6","8","282",,,"246","1","283","4","4","2","A","0","0",,"2","1","13","8","2","228","70","798","172","5","1","2","2","111111","1111111A111111",,"5",,"0",,,,,,,,
"2101594","2018-09-09T22:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T22:00:00","26.25","142.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T22:00:00","21.69","142.56",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-09T22:00:00","29.08","140.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-09T23:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-09T23:00:00","26.25","142.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-09T23:00:00","21.69","142.56",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-09T23:00:00","29.08","140.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-10T00:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-10T00:00:00","26.31","142.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-10T00:00:00","21.69","142.55",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-10T00:00:00","29.07","140.06",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"JPBN","2018-09-10T00:00:00","27.20","140.80",,,"1","6","2","5","0","0","1",,"130","4","41","1","98","3","0","10169","2","6","8","285",,,"251","1","284","6","6","2","A","0","0",,"2","1","12","8","2","228","70","798","172","5","1","2","2","111111","1111111A111111",,"5",,"0",,,,,,,,
"WAPU","2018-09-10T00:00:00","20.50","143.00",,,"1","5","2","5","9","0","1",,"90","4","103","1","98","2","2","10131",,,"8","280",,"270","266",,,"5",,"A","A","A","A",,,,,,,"228","3","798","172","5","0",,"2","F11111","111111111A1AAA",,"5",,"2",,,,,,,,
"2101594","2018-09-10T01:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-10T01:00:00","26.25","142.81",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-10T01:00:00","21.69","142.54",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-10T01:00:00","29.07","140.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-10T02:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-10T02:00:00","26.25","142.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-10T02:00:00","29.06","140.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-10T02:02:00","21.69","142.53",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","288",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-10T03:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-10T03:00:00","26.24","142.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-10T03:00:00","21.69","142.52",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,"9","289",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-10T03:00:00","29.05","140.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"C6XT9","2018-09-10T03:00:00","27.40","147.80",,,"1","6","2","5","9",,"1",,"90","3","72","1","97","7",,"10200",,,"8","290",,,"260","3","300","1",,"A","A","A","A",,,"4","9",,,"228","77","798","172","5","0",,"2","111111","1111A11A11137A",,"5",,,,,,,,,,
"JPBN","2018-09-10T03:00:00","27.20","140.80",,,"1","6","2","5","0","0","1",,"120","4","51","1","98","2","1","10156","8","13","8","287",,,"247","1","287","2","2","2","A","0","0",,"3","1","16","7","1","228","70","798","172","5","1","2","2","111111","1111111A111111",,"5",,"1",,,,,,,,
"2100898","2018-09-10T04:00:00","21.56","142.97",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","290",,,,,,,,,,,,,"228","12","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-10T04:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-10T04:00:00","26.23","142.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-10T04:00:00","21.69","142.50",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","289",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-10T04:00:00","29.04","140.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101594","2018-09-10T05:00:00","26.94","144.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"228","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2101597","2018-09-10T05:00:00","26.21","142.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,,"228","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"2201555","2018-09-10T05:00:00","21.70","142.49",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","289",,,,,,,,,,,,,"228","12","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"5201625","2018-09-10T05:00:00","29.03","140.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"228","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
