"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"A8KY3","2018-09-11T12:00:00","22.60","116.10",,,"1","6","2","5","1","4","1",,"60","3","103","1","97","51","5","10080","6","10","8","260",,"248",,"244","1","266","8","7","7","2","7","A",,"6","4","9","10","3","225","26","798","172","5","1","2","1","111111","11111111111111",,"5",,"2",,,,,
"2201566","2018-09-11T13:00:00","22.31","118.21",,,"1","4","2","5",,,"11",,,,,,,,,"10074",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-11T14:00:00","22.32","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10080",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-11T15:00:00","22.34","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-11T16:00:00","22.35","118.19",,,"1","4","2","5",,,"11",,,,,,,,,"10078",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"VRQZ7","2018-09-11T16:00:00","21.50","115.70",,,"1","6","2","5","5","4","1",,"180","4","103","1","97","3","2","10070","5","20","8","260",,"250",,"246","1","290","8","8","8","5","7","7",,"10","8",,,,"225","15","798","172","5","1","2","1","111111","111111111111A1",,"5",,"2",,,,,
"2201566","2018-09-11T17:00:00","22.37","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-11T18:00:00","22.37","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10072",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"A8KY3","2018-09-11T18:00:00","23.50","117.70",,,"1","6","2","5","1","3","1",,"40","3","103","1","96","61","6","10097","2","2","8","264",,"261",,"260","1","244","8",,"7","2","A","A",,,,,,,"225","37","798","172","5","1","2","1","111113","11111111111AA1",,"5",,"6",,,,,
"C6AV5","2018-09-11T18:00:00","21.90","114.50",,,"1","6","2","5","0","0","1",,"20",,"100","1","97","3","2","10050",,,"8","270",,,,,,"250","5","5","7","3","7","6",,,,,,,"225","14","798","172","5","1","2","1","11111F","1111111AA11AAA",,"5",,"2",,,,,
"2201566","2018-09-11T19:00:00","22.37","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10069",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"9V9924","2018-09-11T20:00:00","22.10","114.50",,,"1","6","2","5","6","3","1",,"50","4","77",,,,,"10140",,,"8","260",,"240",,"231","1","280",,,"A",,"A","A",,,,,,,"225","24","798","172","5","1","2","1","111111","11AAA111118AAA",,"5",,,,,,,
"VRQZ7","2018-09-11T20:00:00","21.40","114.70",,,"1","6","2","5","5","4","1",,"180","4","103","1","97","3","2","10070","5","20","8","260",,"250",,"246","1","290","8","8","8","5","7","7",,"10","8",,,,"225","14","798","172","5","1","2","1","111111","111111111111A1",,"5",,"2",,,,,
"2201566","2018-09-11T21:00:00","22.34","118.22",,,"1","4","2","5",,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-11T22:00:00","22.34","118.22",,,"1","4","2","5",,,"11",,,,,,,,,"10069",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-11T23:00:00","22.33","118.21",,,"1","4","2","5",,,"11",,,,,,,,,"10076",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T00:00:00","22.34","118.21",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T01:00:00","22.36","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10082",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T02:00:00","22.37","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T03:00:00","22.38","118.20",,,"1","4","2","5",,,"11",,,,,,,,,"10085",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T04:00:00","22.38","118.21",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T05:00:00","22.39","118.21",,,"1","4","2","5",,,"11",,,,,,,,,"10076",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T06:00:00","22.40","118.22",,,"1","4","2","5",,,"11",,,,,,,,,"10069",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"A8KY7","2018-09-12T06:00:00","23.00","117.20",,,"1","6","2","5","5","3","1",,"50",,"77","1","97","25","8","10095","7","15","8","260","0","250",,"246","3","270","8","5","9","4","7","A","5","4","3","18","5","5","225","37","798","172","5","1","2","2","111111","11111111111111",,"5",,"6",,,,,
"CQIH4","2018-09-12T06:00:00","22.10","114.10",,,"1","6","2","5","9","0","1",,"60","4","154","1","97","21","6","10049","8","21","8","270",,"260",,"257","3","280","8","7","7","2","2","A",,"3","7",,,,"225","24","798","172","5","1","2","2","111111","111111111111A1",,"5",,"2",,,,,
"DGWD2","2018-09-12T06:00:00","23.70","119.90",,,"1","6","2","5","1","4","1",,"20",,"87","1","97","2","1","10086","6",,"8","289",,,,"238","3","260","5","4","4","2","7","8","2","8","4","3","6","3","225","39","798","172","5","1","2","2","111111","1111111A111117",,"5",,"1",,,,,
"2201566","2018-09-12T07:00:00","22.39","118.23",,,"1","4","2","5",,,"11",,,,,,,,,"10069",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T08:00:00","22.37","118.24",,,"1","4","2","5",,,"11",,,,,,,,,"10069",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T09:00:00","22.35","118.25",,,"1","4","2","5",,,"11",,,,,,,,,"10073",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T10:00:00","22.35","118.25",,,"1","4","2","5",,,"11",,,,,,,,,"10080",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T11:00:00","22.34","118.25",,,"1","4","2","5",,,"11",,,,,,,,,"10083",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T12:00:00","22.35","118.24",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"CQIH4","2018-09-12T12:00:00","22.10","114.10",,,"1","6","2","5","9","0","1",,"90","4","139","1","98","0","0","10064","0","15","8","270",,"270",,"270","3","280","0","0","0","9","0","0",,"4","5",,,,"225","24","798","172","5","1","2","1","112115","111111111111A1",,"5",,"0",,,,,
"VRFT7","2018-09-12T12:00:00","21.00","115.80",,,"1","6","2","5","3","4","1",,"120",,"123","1","98","2","0","10031","2","8","8","280",,"260",,"248",,"272","8","6","6","3","7","1",,,,,,,"225","15","798","172","5","1","2","1","111111","11111111111AA1",,"5",,"0",,,,,
"2201566","2018-09-12T13:00:00","22.36","118.24",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T14:00:00","22.37","118.23",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T15:00:00","22.38","118.23",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T16:00:00","22.39","118.23",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T17:00:00","22.40","118.23",,,"1","4","2","5",,,"11",,,,,,,,,"10089",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T18:00:00","22.40","118.24",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"A8KY7","2018-09-12T18:00:00","22.30","115.40",,,"1","6","2","5","4","1","1",,"50",,"77","1","98","2","6","10090","4","0","8","260","0","250",,"246","3","270","1","1","0","7","4","0","5","4","2",,,,"225","25","798","172","5","1","2","1","111111","111111111111A1",,"5",,"1",,,,,
"A8SO9","2018-09-12T18:00:00","21.90","119.20",,,"1","5","2","5","1","3","1",,"60","4","77","1","97","2","1","10070","4","0","8","280",,"270",,"266",,,"4","4","4","6","7","A",,"10","2",,,,"225","19","798","172","5","1","2","1","F11111","111111111A11A1",,"5",,"1",,,,,
"CQIH4","2018-09-12T18:00:00","22.10","114.10",,,"1","6","2","5","9","0","1",,"70","4","123","1","97","0","2","10074","8","8","8","270",,"255",,"250","3","280",,,,,,,,,,,,,"225","24","798","172","5","1","2","1","111111","1111111111AAA1",,"5",,"2",,,,,
"2201566","2018-09-12T19:00:00","22.39","118.24",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"S6LT6","2018-09-12T19:00:00","20.30","113.30",,,"1","6","2","5","5","4","1",,"130","3","129","1","97","3","2","10070","7","10","8","280",,"250",,"239","1","300","6","3","4","5","6","6",,"6","7",,,,"225","3","798","172","5","1","2","1","111111","111111111111A1",,"5",,"2",,,,,
"2201566","2018-09-12T20:00:00","22.39","118.25",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T21:00:00","22.38","118.25",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T22:00:00","22.36","118.26",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-12T23:00:00","22.35","118.26",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T00:00:00","22.35","118.26",,,"1","4","2","5",,,"11",,,,,,,,,"10091",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"A8KM8","2018-09-13T00:00:00","21.20","116.30",,,"1","6","2","5","1","4","1",,"100",,"82","1","98","3","2","10070","4","0","8","290",,,,"276","3","310","3","3","2","3","A","2","10","5","3","6","9","4","225","16","798","172","5","1","2","2","111111","1111111A111111",,"5",,"2",,,,,
"CQIH4","2018-09-13T00:00:00","22.10","114.10",,,"1","6","2","5","9","0","1",,"70","4","108","1","98","3","2","10087","3","15","8","270",,"255",,"250","3","270","7","7","6","2","7","0",,"3","2",,,,"225","24","798","172","5","1","2","2","111111","111111111111A1",,"5",,"2",,,,,
"2201566","2018-09-13T01:00:00","22.36","118.25",,,"1","4","2","5",,,"11",,,,,,,,,"10094",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T02:00:00","22.37","118.25",,,"1","4","2","5",,,"11",,,,,,,,,"10098",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T03:00:00","22.38","118.26",,,"1","4","2","5",,,"11",,,,,,,,,"10097",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T04:00:00","22.38","118.26",,,"1","4","2","5",,,"11",,,,,,,,,"10095",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T05:00:00","22.40","118.27",,,"1","4","2","5",,,"11",,,,,,,,,"10090",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T06:00:00","22.40","118.28",,,"1","4","2","5",,,"11",,,,,,,,,"10083",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"CQIH4","2018-09-13T06:00:00","22.10","114.10",,,"1","6","2","5","9","0","1",,"80","4","113","1","97","2","2","10085","8","15","8","290",,"260",,"249","3","280","7","7","6","2","0","0",,"4","4",,,,"225","24","798","172","5","1","2","2","111111","111111111111A1",,"5",,"2",,,,,
"VRDU8","2018-09-13T06:00:00","22.10","114.90",,,"1","6","2","5","2","3","1",,"70","1","134","1","98","89","8","10056","4","0","8","300",,"260",,"243",,"280","2","1","1","6","4","5",,,"4",,,,"225","24","798","172","5","1","2","2","111111","111111111113A1",,"5",,"8",,,,,
"2201566","2018-09-13T07:00:00","22.39","118.29",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T08:00:00","22.38","118.31",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T09:00:00","22.37","118.32",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DIDK2","2018-09-13T09:00:00","20.40","116.20",,,"1","6","2","5","8","3","1",,"90",,"129","1","98","3","6","10083","5","2","8","280","0","250",,"239","3","290","6","5","3","5","3","2","9","5","4",,,,"225","6","798","172","5","1","2","2","111111","111111111111A1",,"5",,"2",,,,,
"2201566","2018-09-13T10:00:00","22.36","118.32",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"TBWUK52","2018-09-13T11:00:00","21.00","118.60",,,"1","6","2","5","4","4","1",,"40",,"51","1","98","2","2","10097","2","8","8","281",,"251",,"238","1","290","6","4","1","4","8","8",,"6","2","9","18","5","225","18","798","172","5","1","2","1","111111","11111111111111",,"5",,"1",,,,,
"2201566","2018-09-13T12:00:00","22.35","118.32",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T13:00:00","22.36","118.32",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T14:00:00","22.36","118.32",,,"1","4","2","5",,,"11",,,,,,,,,"10087",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T15:00:00","22.37","118.32",,,"1","4","2","5",,,"11",,,,,,,,,"10086",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"TBWUK52","2018-09-13T15:00:00","20.22","118.07",,,"1","6","2","5","5","4","1","5","25",,"67","1","98","2","0","10101","0","4","8","271",,"251",,"242","1","280","0","0","0","9","0","0",,"4","1",,,,"225","8","798","172","5","1","2","1","111111","111111111111A1",,"5",,"0",,,,,
"2201566","2018-09-13T16:00:00","22.37","118.32",,,"1","4","2","5",,,"11",,,,,,,,,"10085",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T17:00:00","22.38","118.33",,,"1","4","2","5",,,"11",,,,,,,,,"10081",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T18:00:00","22.40","118.34",,,"1","4","2","5",,,"11",,,,,,,,,"10080",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"CQIH4","2018-09-13T18:00:00","22.10","114.10",,,"1","6","2","5","9","0","1",,"70","4","67","1","97","1","0","10093","8","4","8","270",,"260",,"257","3","270",,,,,,,,,,,,,"225","24","798","172","5","1","2","1","111111","1111111111AAA1",,"5",,"0",,,,,
"2201566","2018-09-13T19:00:00","22.41","118.35",,,"1","4","2","5",,,"11",,,,,,,,,"10076",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T20:00:00","22.41","118.37",,,"1","4","2","5",,,"11",,,,,,,,,"10075",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T21:00:00","22.41","118.39",,,"1","4","2","5",,,"11",,,,,,,,,"10079",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T22:00:00","22.40","118.40",,,"1","4","2","5",,,"11",,,,,,,,,"10077",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-13T23:00:00","22.39","118.41",,,"1","4","2","5",,,"11",,,,,,,,,"10080",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T00:00:00","22.39","118.41",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"DCPI2","2018-09-14T00:00:00","23.90","118.60",,,"1","6","2","5","5","4","1",,"30",,"129","1","97","2","2","10101","2","14","8","298",,,,"240","3","250","7",,"7","A","1","A","3","4","5","7","10","3","225","38","798","172","5","1","2","2","111111","1111111A111111",,"5",,"2",,,,,
"2201566","2018-09-14T01:00:00","22.39","118.42",,,"1","4","2","5",,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T02:00:00","22.40","118.42",,,"1","4","2","5",,,"11",,,,,,,,,"10083",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T03:00:00","22.40","118.43",,,"1","4","2","5",,,"11",,,,,,,,,"10074",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T04:00:00","22.41","118.43",,,"1","4","2","5",,,"11",,,,,,,,,"10072",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T05:00:00","22.43","118.45",,,"1","4","2","5",,,"11",,,,,,,,,"10058",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T06:00:00","22.44","118.46",,,"1","4","2","5",,,"11",,,,,,,,,"10051",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"CQIH4","2018-09-14T06:00:00","21.80","113.80",,,"1","6","2","5","5","2","1",,"40","4","77","1","97","2","2","10080","8","23","8","310",,"275",,"264","3","280","8",,"6","3","A","A",,"2","1","11","5","2","225","13","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,
"DIDK2","2018-09-14T06:00:00","23.70","118.10",,,"1","6","2","5","1","2","1",,"50",,"134","1","98","3","2","10083","6","20","8","290","0","267",,"259","3","264","4","2","1","4","6","5","5","13","5",,,,"225","38","798","172","5","1","2","2","111111","111111111111A1",,"5",,"2",,,,,
"2201566","2018-09-14T08:00:00","22.45","118.47",,,"1","4","2","5",,,"11",,,,,,,,,"10048",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T09:00:00","22.45","118.48",,,"1","4","2","5",,,"11",,,,,,,,,"10054",,,"8",,,,,,"9","282",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T10:00:00","22.44","118.48",,,"1","4","2","5",,,"11",,,,,,,,,"10055",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T11:00:00","22.44","118.47",,,"1","4","2","5",,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T12:00:00","22.43","118.47",,,"1","4","2","5",,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"CQIH4","2018-09-14T12:00:00","20.90","113.40",,,"1","6","2","5","5","2","1",,"60","4","77","1","98","0","0","10075","2","6","8","280",,"255",,"246","3","280","0","0","0","9","0","0",,"1","1",,,,"225","3","798","172","5","1","2","1","111111","111111111111A1",,"5",,"0",,,,,
"2201566","2018-09-14T13:00:00","22.43","118.46",,,"1","4","2","5",,,"11",,,,,,,,,"10059",,,"8",,,,,,"9","281",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T14:00:00","22.44","118.46",,,"1","4","2","5",,,"11",,,,,,,,,"10056",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T15:00:00","22.44","118.45",,,"1","4","2","5",,,"11",,,,,,,,,"10050",,,"8",,,,,,"9","280",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
"2201566","2018-09-14T16:00:00","22.45","118.46",,,"1","4","2","5",,,"11",,,,,,,,,"10044",,,"8",,,,,,"9","279",,,,,,,,,,,,,"225","28","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,
