"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"SNDP5","2016-09-12T06:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10204",,,"0","271",,,,,"1","279",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T06:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10204",,,"0","271",,,,,"1","279",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T06:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10205",,,"0","271",,,,,"1","279",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T06:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10205",,,"0","271",,,,,"1","279",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-12T06:38:00","24.81","-178.31",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T06:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10206",,,"0","271",,,,,"1","279",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-12T06:45:00","24.81","-178.31",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T06:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10206",,,"0","270",,,,,"1","279",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-12T06:50:00","27.80","-176.60",,,"1","4","2","0","6","2","1","0","70","4","41",,,,"10220",,,"0","282","0",,,,,,,,,"A",,,,,,,,"232","76","992","114","5","1","2","1","F1111F","11AAA119AA8AAA",,"3",,,,,"4"
"SNDP5","2016-09-12T06:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10207",,,"0","270",,,,,"1","279",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T07:00:00","22.91","-171.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T07:00:00","27.75","-175.24",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T07:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10208","3","14","0","270",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-12T07:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10208",,,"0","269",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T07:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10210",,,"0","271",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T07:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10210",,,"0","270",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T07:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10211",,,"0","271",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T07:30:00","28.21","-177.36",,,"1","3","2","5",,,"5",,,,,,,,"10211",,,,"271",,,,,,,,,,,,,,,,,,"232","87","797","103","16","1","2","1","F1FF1F","1AAAA11AAAAAAA","31",,,,,,
"5100628","2016-09-12T07:36:00","24.82","-178.30",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T07:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10211",,,"0","270",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-12T07:38:00","24.82","-178.30",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T07:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10211",,,"0","271",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T07:45:00","22.91","-171.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-12T07:46:00","24.81","-178.31",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T07:46:00","27.75","-175.24",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T07:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10212",,,"0","270",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-12T07:49:00","27.90","-176.80",,,"1","4","2","0","6","2","1","0","90","4","36",,,,"10225",,,"0","280","0",,,,,,,,,"A",,,,,,,,"232","76","992","114","5","1","2","1","F1111F","11AAA119AA8AAA",,"3",,,,,"4"
"5100628","2016-09-12T07:51:00","24.81","-178.31",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T07:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10212",,,"0","271",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T08:00:00","22.91","-171.59",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T08:00:00","27.75","-175.24",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T08:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10213","3","15","0","270",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-12T08:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10213",,,"0","269",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T08:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10213",,,"0","271",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T08:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","270",,,,,"1","278",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T08:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","272",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T08:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","272",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T08:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10215",,,"0","270",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T08:38:00","22.90","-171.60",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-12T08:38:00","24.81","-178.31",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T08:40:00","27.75","-175.24",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","75","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T08:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","271",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-12T08:44:00","24.81","-178.31",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T08:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10215",,,"0","270",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-12T08:48:00","27.90","-177.00",,,"1","4","2","0","6","2","1","0","50","4","57",,,,"10226",,,"0","277",,,,,,,,,,"A",,,,,,,,"232","77","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"SNDP5","2016-09-12T08:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10216",,,"0","270",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T09:00:00","22.90","-171.60",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T09:00:00","27.75","-175.24",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T09:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10216","1","14","0","270",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-12T09:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10216",,,"0","269",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T09:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10217",,,"0","270",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T09:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10216",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T09:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10217",,,"0","266",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T09:25:00","22.89","-171.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T09:25:00","27.75","-175.25",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100628","2016-09-12T09:26:00","24.80","-178.32",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T09:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10217",,,"0","266",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-12T09:32:00","24.80","-178.32",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T09:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10218",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T09:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10218",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-12T09:47:00","27.90","-177.20",,,"1","4","2","0","6","2","1","0","70","4","46",,,,"10229",,,"0","279",,,,,,,,,,"A",,,,,,,,"232","77","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"SNDP5","2016-09-12T09:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10217",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T09:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10217",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T10:00:00","22.89","-171.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T10:00:00","27.75","-175.25",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T10:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10217","1","9","0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-12T10:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10216",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T10:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10216",,,"0","269",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"5100628","2016-09-12T10:17:00","24.80","-178.32",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","280",,,,,,,,,,,,"232","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T10:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10216",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T10:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10216",,,"0","269",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T10:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10215",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T10:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10215",,,"0","269",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T10:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10215",,,"0","269",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-12T10:46:00","27.90","-177.40",,,"1","4","2","0","6","2","1","0","80","4","46",,,,"10227",,,"0","279",,,,,,,,,,"A",,,,,,,,"232","77","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"SNDP5","2016-09-12T10:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10215",,,"0","270",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T10:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10215",,,"0","270",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T11:00:00","22.89","-171.61",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T11:00:00","27.75","-175.25",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T11:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10215","0","0","0","270",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"SNDP5","2016-09-12T11:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","269",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T11:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T11:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T11:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T11:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","269",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T11:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T11:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"WTEY","2016-09-12T11:45:00","28.00","-177.60",,,"1","4","2","0","6","2","1","0","90","4","51",,,,"10226",,,"0","280",,,,,,,,,,"A",,,,,,,,"232","87","992","114","5","1","2","1","F1111F","11AAA11AAA8AAA",,"3",,,,,"4"
"SNDP5","2016-09-12T11:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10213",,,"0","266",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T11:54:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10213",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"4600761","2016-09-12T12:00:00","22.85","-171.62",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","277",,,,,,,,,,,,"232","21","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100677","2016-09-12T12:00:00","27.77","-175.27",,,"1","4","2","5",,,"11",,,,,,,,,,,"8",,,,,,"9","278",,,,,,,,,,,,"232","75","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"SNDP5","2016-09-12T12:00:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10213","7","3","0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AA1","31","6",,,,,"4"
"WTEY","2016-09-12T12:00:00","28.00","-177.50",,,"1","4","0","0","6","2","1","0",,"4",,"97","2","0","10211","7","3","0","265","0","245",,"237","1",,"4","3","8","4","0","0","7","1","35","9","5","232","87","992","114","5","1","2","1","E1FF11","14111111191111",,"1","0",,,,"4"
"SNDP5","2016-09-12T12:06:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T12:12:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10214",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T12:18:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10213",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T12:24:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10213",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T12:30:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10212",,,"0","266",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","1","2","1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T12:36:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10212",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T12:42:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10211",,,"0","268",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
"SNDP5","2016-09-12T12:48:00","28.22","-177.36",,,"1","4","2","5",,,"5",,,,,,,,"10210",,,"0","267",,,,,"1","277",,,,"A",,,,,,,,"232","87","995","114","16","0",,"1","11FF1F","1AAAA11AA18AAA","31","6",,,,,"4"
