"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4100044","2017-09-04T10:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"40","1","80",,,,,"10139",,,"8","280",,,"253",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11211","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-04T10:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","50","1","90",,,,,"10139",,,,"282",,,"251",,,,,,,,,,"6","3","9","12","4","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"1300869","2017-09-04T11:00:00","24.79","-59.66",,,"1","4","2","5",,,,"11",,,,,,,,,"10164",,,"8",,,,,"9","289",,,,,,,,,,,,,"244","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"3201558","2017-09-04T11:00:00","29.67","-57.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T11:00:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"50","1","90",,,,,"10140","3","6","8","284",,,"253",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,,
"4100606","2017-09-04T11:00:00","24.78","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4101702","2017-09-04T11:00:00","26.78","-54.91",,,"1","4","2","5",,,,"11",,,,,,,,,"10184",,,"8",,,,,"9","285",,,,,,,,,,,,,"244","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-04T11:00:00","25.38","-58.07",,,"1","4","2","5",,,,"11",,,,,,,,,"10175",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-04T11:00:00","28.76","-57.07",,,"1","4","2","5",,,,"11",,,,,,,,,"10193",,,"8",,,,,"9","290",,,,,,,,,,,,,"244","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-04T11:00:00","23.42","-58.97",,,"1","4","2","5",,,,"11",,,,,,,,,"10161",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","38","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-04T11:00:00","27.33","-56.24",,,"1","4","2","5",,,,"11",,,,,,,,,"10192",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","76","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"BATFR15","2017-09-04T11:00:00","24.00","-53.40",,,"1","6","2","5","1","4",,"1",,"110",,"155",,,,,"10154","3","14","8","270",,,"246","1","282",,,,,,,,,,,,,"244","43","798","172","5","1","2","2","114111","11AAA11A11AAA1",,"5",,,,,,,,,,,,,,
"4100044","2017-09-04T11:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"50","1","100",,,,,"10142",,,"8","284",,,"250",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11211","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-04T11:15:00","24.78","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-04T11:15:00","21.12","-54.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","14","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T11:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"50","1","90",,,,,"10143",,,"8","285",,,"249",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"1300528","2017-09-04T11:24:00","25.95","-58.33",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T11:24:00","22.73","-52.80",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-04T11:25:00","28.75","-51.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T11:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"50","1","90",,,,,"10144",,,"8","286",,,"252",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-04T11:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"50","1","90",,,,,"10144",,,"8","285",,,"252",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-04T11:45:00","24.78","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-04T11:45:00","21.12","-54.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","14","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T11:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","60","1","100",,,,,"10143",,,,"285",,,"252",,,,,,,,,,"7","3","8","11","4","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"1300516","2017-09-04T11:53:00","28.75","-51.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300528","2017-09-04T11:57:00","25.95","-58.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-04T11:58:00","28.75","-51.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T11:59:00","22.73","-52.80",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"1300869","2017-09-04T12:00:00","24.80","-59.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10166",,,"8",,,,,"9","289",,,,,,,,,,,,,"244","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"3201558","2017-09-04T12:00:00","29.67","-57.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T12:00:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"60","1","90",,,,,"10143","2","5","8","285",,,"253",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,,
"4100606","2017-09-04T12:00:00","24.78","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4101702","2017-09-04T12:00:00","26.78","-54.92",,,"1","4","2","5",,,,"11",,,,,,,,,"10188",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-04T12:00:00","25.38","-58.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10177",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-04T12:00:00","28.77","-57.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10195",,,"8",,,,,"9","290",,,,,,,,,,,,,"244","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-04T12:00:00","23.42","-58.99",,,"1","4","2","5",,,,"11",,,,,,,,,"10165",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","38","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-04T12:00:00","21.12","-54.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","14","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-04T12:00:00","27.35","-56.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10195",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","76","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T12:03:00","22.73","-52.80",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T12:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"60","1","90",,,,,"10144",,,"8","285",,,"252",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-04T12:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"50","1","90",,,,,"10143",,,"8","285",,,"253",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-04T12:30:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","60","1","90",,,,,"10142",,,,"282",,,"250",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100606","2017-09-04T12:30:00","24.78","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T12:40:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"60","1","90",,,,,"10143",,,"8","284",,,"253",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-04T12:45:00","24.78","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-04T12:45:00","21.12","-54.74",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","14","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-04T12:47:00","28.75","-51.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300528","2017-09-04T12:47:00","25.95","-58.34",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T12:48:00","22.73","-52.80",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T12:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","60","1","90",,,,,"10145",,,,"284",,,"252",,,,,,,,,,"7","3","8","11","4","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"4100954","2017-09-04T12:51:00","22.74","-52.79",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-04T12:56:00","28.76","-51.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300528","2017-09-04T12:57:00","25.95","-58.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"244","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T12:58:00","22.74","-52.80",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"1300869","2017-09-04T13:00:00","24.80","-59.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10171",,,"8",,,,,"9","289",,,,,,,,,,,,,"244","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"3201558","2017-09-04T13:00:00","29.66","-57.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T13:00:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"60","1","90",,,,,"10148","1","8","8","285",,,"254",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,,
"4101702","2017-09-04T13:00:00","26.79","-54.92",,,"1","4","2","5",,,,"11",,,,,,,,,"10191",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-04T13:00:00","25.38","-58.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10179",,,"8",,,,,"9","288",,,,,,,,,,,,,"244","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-04T13:00:00","28.78","-57.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10200",,,"8",,,,,"9","290",,,,,,,,,,,,,"244","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-04T13:00:00","23.41","-59.00",,,"1","4","2","5",,,,"11",,,,,,,,,"10165",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","39","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-04T13:00:00","27.36","-56.27",,,"1","4","2","5",,,,"11",,,,,,,,,"10196",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","76","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"BATFR15","2017-09-04T13:00:00","24.40","-53.00",,,"1","6","2","5","1","4",,"1",,"110",,"140",,,,,"10168","2","21","8","276",,,"250","1","280",,,,,,,,,,,,,"244","43","798","172","5","1","2","2","112111","11AAA11A11AAA1",,"5",,,,,,,,,,,,,,
"4100044","2017-09-04T13:10:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","60","1","80",,,,,"10147",,,,"285",,,"255",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"4100044","2017-09-04T13:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"60","1","80",,,,,"10148",,,"8","285",,,"254",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-04T13:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"60","1","80",,,,,"10148",,,"8","286",,,"255",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-04T13:30:00","24.77","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-04T13:30:00","21.11","-54.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","14","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300528","2017-09-04T13:39:00","25.96","-58.35",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T13:40:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","50","1","80",,,,,"10148",,,,"284",,,"253",,,,,,,,,,,,,,,"244","18","793","103","6","1","2","2","F11111","11AAA11A1AAAAA",,,"6",,,,,,,,,,,,,"4"
"1300516","2017-09-04T13:41:00","28.77","-51.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T13:42:00","22.75","-52.79",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-04T13:43:00","28.77","-51.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T13:45:00","22.75","-52.79",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T13:50:00","21.60","-58.60",,,"1","4",,"0",,,,"11","0","50","1","80",,,,,"10148",,,,"284",,,"255",,,,,,,,,,"6","3","9","12","4","244","18","793","103","6","1","2","2","F11111","11AAA11A1AA11A",,,"6",,,,,,,,,,,,,"4"
"1300869","2017-09-04T14:00:00","24.80","-59.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10177",,,"8",,,,,"9","289",,,,,,,,,,,,,"244","49","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"3201558","2017-09-04T14:00:00","29.66","-57.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T14:00:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"50","1","80",,,,,"10148","3","7","8","284",,,"255",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,,
"4101702","2017-09-04T14:00:00","26.80","-54.93",,,"1","4","2","5",,,,"11",,,,,,,,,"10189",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101703","2017-09-04T14:00:00","25.38","-58.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,"9","288",,,,,,,,,,,,,"244","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101713","2017-09-04T14:00:00","28.79","-57.05",,,"1","4","2","5",,,,"11",,,,,,,,,"10199",,,"8",,,,,"9","290",,,,,,,,,,,,,"244","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4101741","2017-09-04T14:00:00","23.41","-59.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10166",,,"8",,,,,"9","287",,,,,,,,,,,,,"244","39","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"4400768","2017-09-04T14:00:00","27.37","-56.28",,,"1","4","2","5",,,,"11",,,,,,,,,"10196",,,"8",,,,,"9","286",,,,,,,,,,,,,"244","76","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,,
"BATFR15","2017-09-04T14:00:00","24.60","-52.70",,,"1","6","2","5","1","4",,"1",,"110",,"145",,,,,"10171","1","17","8","275",,,"251","1","282",,,,,,,,,,,,,"244","42","798","172","5","1","2","2","112111","11AAA11A11AAA1",,"5",,,,,,,,,,,,,,
"4100044","2017-09-04T14:10:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"60","1","80",,,,,"10148",,,"8","285",,,"254",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-04T14:15:00","24.77","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-04T14:15:00","21.11","-54.79",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","14","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100044","2017-09-04T14:20:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"60","1","80",,,,,"10148",,,"8","286",,,"255",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100044","2017-09-04T14:30:00","21.60","-58.60",,,"1","4","2","5",,,,"11",,"70","1","70",,,,,"10147",,,"8","281",,,"252",,,,,,,,,,,,,,,"244","18","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,,,,,
"4100606","2017-09-04T14:30:00","24.77","-51.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","41","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"4300577","2017-09-04T14:30:00","21.11","-54.79",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"244","14","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300528","2017-09-04T14:31:00","25.97","-58.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T14:31:00","22.76","-52.79",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-04T14:32:00","28.78","-51.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300516","2017-09-04T14:35:00","28.78","-51.71",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","285",,,,,,,,,,,,,"244","81","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"1300528","2017-09-04T14:35:00","25.97","-58.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,,"244","58","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"4100954","2017-09-04T14:36:00","22.76","-52.78",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244","22","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,,
