"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"3201529","2017-09-15T19:30:00","27.52","-147.11",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-15T20:00:00","25.95","-146.99",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","56","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-15T20:00:00","27.52","-147.12",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-15T20:00:00","24.99","-149.24",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","273",,,,,,,,,,,,,"235","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-15T20:10:00","26.60","-145.74",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-15T20:33:00","27.52","-147.12",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-15T21:00:00","25.94","-147.00",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","57","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-15T21:00:00","24.99","-149.25",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","273",,,,,,,,,,,,,"235","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-15T21:00:00","20.01","-146.71",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","6","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-15T21:04:00","27.53","-147.13",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-15T21:10:00","26.61","-145.74",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-15T21:30:00","27.53","-147.13",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-15T22:00:00","25.94","-147.00",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","57","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-15T22:00:00","27.54","-147.14",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-15T22:00:00","25.00","-149.25",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","274",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-15T22:00:00","20.01","-146.73",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","6","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-15T22:10:00","26.61","-145.74",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-15T22:30:00","27.54","-147.14",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-15T23:00:00","25.96","-147.04",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","57","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-15T23:00:00","27.54","-147.15",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-15T23:00:00","25.00","-149.26",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","274",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-15T23:00:00","20.01","-146.74",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","6","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-15T23:10:00","26.61","-145.74",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-15T23:30:00","27.55","-147.15",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T00:00:00","25.96","-147.04",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","57","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T00:00:00","27.55","-147.16",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-16T00:00:00","25.01","-149.26",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","274",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T00:00:00","20.01","-146.76",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","6","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-16T00:00:00","28.64","-143.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"235","83","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T00:10:00","26.63","-145.79",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T00:30:00","27.56","-147.16",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T01:00:00","25.96","-147.04",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","57","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-16T01:00:00","25.02","-149.26",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","275",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T01:00:00","20.01","-146.77",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","6","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T01:10:00","26.63","-145.79",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T01:33:00","27.56","-147.17",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","259",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T02:00:00","25.97","-147.05",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","57","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T02:00:00","27.56","-147.17",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-16T02:00:00","25.02","-149.26",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","275",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T02:00:00","20.02","-146.79",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","6","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-16T02:00:00","28.64","-143.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"235","83","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T02:10:00","26.62","-145.79",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T02:34:00","27.57","-147.18",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T03:00:00","25.97","-147.05",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","263",,,,,,,,,,,,,"235","57","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T03:00:00","27.57","-147.18",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T03:00:00","20.02","-146.80",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","6","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-16T03:00:00","28.64","-143.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"235","83","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3201532","2017-09-16T03:01:00","25.03","-149.26",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","274",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T03:10:00","26.63","-145.79",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T03:30:00","27.57","-147.18",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","258",,,,,,,,,,,,,"235","77","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T04:00:00","25.96","-147.05",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","57","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T04:00:00","27.58","-147.19",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-16T04:00:00","25.24","-149.17",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","274",,,,,,,,,,,,,"235","59","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T04:00:00","20.02","-146.81",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T04:10:00","26.64","-145.80",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T04:30:00","27.58","-147.19",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T05:00:00","25.94","-147.06",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","57","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T05:00:00","27.58","-147.19",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","257",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-16T05:00:00","25.05","-149.26",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","274",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T05:00:00","20.02","-146.82",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T05:10:00","26.64","-145.81",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T05:30:00","27.58","-147.20",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T06:00:00","25.96","-147.07",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","262",,,,,,,,,,,,,"235","57","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T06:00:00","27.58","-147.20",,,"1","4","2","5",,,"11",,,,,,,,,"10219",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201532","2017-09-16T06:00:00","25.06","-149.26",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","274",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T06:00:00","20.03","-146.84",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"WGEB","2017-09-16T06:00:00","26.20","-142.90",,,"1","6","2","5","6","5","1",,"60","3","77","1","98","1","0","10210","4","0","8","233",,"206","191","7","245","1","1","1","4","0","0",,"3","2","5","8","3","235","62","798","172","5","1","2","1","111111","11111111111111",,"5",,"0",,,,,,
"2100915","2017-09-16T06:10:00","26.64","-145.81",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T06:30:00","27.58","-147.20",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T07:00:00","25.94","-147.08",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","57","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T07:00:00","27.58","-147.21",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T07:00:00","20.03","-146.85",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T07:10:00","26.63","-145.82",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T07:30:00","27.58","-147.21",,,"1","4","2","5",,,"11",,,,,,,,,"10223",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T08:00:00","20.03","-146.87",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T08:01:00","27.59","-147.21",,,"1","4","2","5",,,"11",,,,,,,,,"10225",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T08:10:00","26.63","-145.82",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T08:30:00","27.59","-147.22",,,"1","4","2","5",,,"11",,,,,,,,,"10225",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T09:00:00","27.59","-147.22",,,"1","4","2","5",,,"11",,,,,,,,,"10226",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T09:00:00","20.03","-146.88",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T09:10:00","26.63","-145.82",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T09:30:00","27.59","-147.22",,,"1","4","2","5",,,"11",,,,,,,,,"10225",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T10:00:00","25.93","-147.10",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","57","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T10:00:00","27.60","-147.23",,,"1","4","2","5",,,"11",,,,,,,,,"10224",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T10:00:00","20.04","-146.90",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T10:10:00","26.63","-145.82",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T10:30:00","27.60","-147.23",,,"1","4","2","5",,,"11",,,,,,,,,"10223",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T11:00:00","25.93","-147.10",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","57","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T11:00:00","27.60","-147.23",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T11:10:00","26.63","-145.82",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T11:30:00","27.60","-147.24",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T12:00:00","25.93","-147.16",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","57","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T12:00:00","20.04","-146.93",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T12:03:00","27.60","-147.24",,,"1","4","2","5",,,"11",,,,,,,,,"10220",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T12:10:00","26.65","-145.88",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T12:30:00","27.60","-147.24",,,"1","4","2","5",,,"11",,,,,,,,,"10219",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100911","2017-09-16T13:00:00","25.93","-147.10",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","261",,,,,,,,,,,,,"235","57","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201529","2017-09-16T13:00:00","27.60","-147.25",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","256",,,,,,,,,,,,,"235","77","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4600901","2017-09-16T13:00:00","20.05","-146.94",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","6","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5100540","2017-09-16T13:00:00","28.64","-143.79",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"235","83","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3201532","2017-09-16T13:04:00","25.09","-149.26",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","273",,,,,,,,,,,,,"235","59","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2100915","2017-09-16T13:10:00","26.63","-145.82",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","260",,,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
