"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","ICE_OF_LAND_ORIGIN","IND_FOR_PRECIP"
"9V9725","2017-09-20T18:00:00","21.30","-74.30",,,"1","4","0","0","4","4",,"1","0","50","4","62",,"99","3",,"10170","4","0","0","315","0","268",,"249",,,"4","3","5","5","4","5",,"5","2","0",,,"242","14","992","114","5","1","2","2","F11111","1111A1111A1131",,,"1",,"0",,,,,,"4"
"A8JM6","2017-09-20T18:00:00","25.70","-76.90",,,"1","6","2","5","2","4",,"1",,"20",,"31","1","98","2","0","10154","8","13","8","320","0","250",,"223","3","297","6","4","1","7","4","4","2","2","1",,,,"242","56","798","172","5","1","2","2","131112","111111111111A1",,"5",,"0",,,,,,,
"C6FM8","2017-09-20T18:00:00","26.20","-79.40",,,"1","6","2","5","4","2",,"1",,"120","4","10","1","97",,,"10140","0","1","8","290",,"260",,"248","1","283","1","0","6","2","1","5",,"8","1",,,,"242","69","798","172","5","1","2","2","111111","111AA1111111A1",,"5",,,,,,,,,
"J8NY","2017-09-20T18:00:00","26.60","-79.40",,,"1","6","2","5","6","3",,"1",,"50","3","51","1","97","2","1","10150","4","0","8","280",,"250",,"239","1","250","5","5","4","5","4","4",,"2","2",,,,"242","69","798","172","5","1","2","2","411111","111111111111A1",,"5",,"1",,,,,,,
"KABL","2017-09-20T18:00:00","26.80","-79.70",,,"1","6","2","5","8","4",,"1",,"50","4","77","1","98","2","2","10150","7","13","8","281",,"254",,"242","1","306","2","2","3","5","0","0",,"2","2","3","5","6","242","69","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,
"LAQO7","2017-09-20T18:00:00","26.60","-79.40",,,"1","6","2","5","4","3",,"1",,"320","4","26","1","98","3","1","10140","6","10","8","320",,"270",,"253","1","302","6","6","7","6","4","A",,"7","2","2","11","1","242","69","798","172","5","1","2","2","111111","11111111111111",,"5",,"1",,,,,,,
"SPGF1","2017-09-20T18:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","300","4","26",,,,,"10155","8","9",,"288",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-20T18:10:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","360","1","30",,,,,"10163",,,,,,,,,"1","293",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T18:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","20",,,,,"10160",,,,"284",,,,"242","1","285",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T18:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","360","1","40",,,,,"10162",,,,,,,,,"1","293",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T18:20:00","27.50","-71.50",,,"1","4","2","5",,,,"11",,"140","1","20",,,,,"10159",,,"8","284",,,,"242",,,,,,,,,,,,,,,"242","71","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,
"4100010","2017-09-20T18:30:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","360","1","40",,,,,"10162",,,,,,,,,"1","293",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T18:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","20",,,,,"10158",,,,"285",,,,"244","1","286",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T18:40:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","350","1","40",,,,,"10161",,,,,,,,,"1","293",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T18:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","20",,,,,"10158",,,,"286",,,,"244","1","288",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-20T18:50:00","29.44","-73.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10159",,,"8",,,,,,"9","281",,,,,,,,,,,,,"242","93","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-20T18:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10139",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100010","2017-09-20T18:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","360","1","40",,,,,"10161",,,,,,,,,"1","294",,,,,,,,"15","4",,"15","4","242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1A17A",,,"6",,,,,,,,"4"
"4100047","2017-09-20T18:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","20",,,,,"10158",,,,"286",,,,"245","1","288",,,,,,,,"4","1","3","10","4","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-20T18:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10152",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-20T19:00:00","24.14","-72.31",,,"1","4","2","5",,,,"11",,,,,,,,,"10144",,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100010","2017-09-20T19:00:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","360","1","40",,,,,"10160","8","12",,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAA1",,,"6",,,,,,,,"4"
"4100047","2017-09-20T19:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","20",,,,,"10156","6","16",,"286",,,,"245","1","287",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-20T19:00:00","29.13","-77.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-20T19:00:00","25.23","-72.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","302",,,,,,,,,,,,,"242","52","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-20T19:00:00","29.74","-75.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-20T19:00:00","27.77","-71.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-20T19:00:00","28.82","-73.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10155",,,"8",,,,,,"9","295",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-20T19:00:00","27.78","-79.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-20T19:00:00","28.06","-75.36",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","314",,,,,,,,,,,,,"242","85","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-20T19:00:00","29.18","-78.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-20T19:00:00","28.65","-77.32",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-20T19:00:00","29.24","-76.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-20T19:00:00","28.66","-73.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","309",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"J8NY","2017-09-20T19:00:00","26.60","-79.70",,,"1","6","2","5","6","3",,"1",,"50","3","62","1","96",,"2","10150","4","0","8","280",,"250",,"239","1","250","5","5","A","4","4","4",,,,,,,"242","69","798","172","5","1","2","2","411111","111A1111111AA1",,"5",,"1",,,,,,,
"SPGF1","2017-09-20T19:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","350","4","31",,,,,"10151","8","11",,"287",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-20T19:10:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","360","1","40",,,,,"10159",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T19:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","20",,,,,"10155",,,,"286",,,,"245","1","293",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T19:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","20","1","40",,,,,"10158",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T19:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","20",,,,,"10155",,,,"285",,,,"244","1","293",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T19:30:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","20","1","40",,,,,"10156",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T19:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","20",,,,,"10155",,,,"286",,,,"244","1","292",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T19:40:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","20","1","40",,,,,"10156",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T19:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","20",,,,,"10156",,,,"286",,,,"243","1","290",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-20T19:50:00","29.43","-73.12",,,"1","4","2","5",,,,"11",,,,,,,,,"10158",,,"8",,,,,,"9","280",,,,,,,,,,,,,"242","93","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-20T19:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10140",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100010","2017-09-20T19:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","20","1","40",,,,,"10155",,,,,,,,,"1","294",,,,,,,,"14","4",,"14","4","242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1A17A",,,"6",,,,,,,,"4"
"4100047","2017-09-20T19:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","110","1","30",,,,,"10156",,,,"287",,,,"246","1","292",,,,,,,,"11","4","1","11","4","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-20T19:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10145",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-20T20:00:00","24.14","-72.31",,,"1","4","2","5",,,,"11",,,,,,,,,"10139",,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100010","2017-09-20T20:00:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","20","1","40",,,,,"10155","7","14",,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAA1",,,"6",,,,,,,,"4"
"4100047","2017-09-20T20:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","100","1","20",,,,,"10156","6","10",,"283",,,,"244","1","287",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-20T20:00:00","29.12","-77.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-20T20:00:00","25.22","-72.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","301",,,,,,,,,,,,,"242","52","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-20T20:00:00","29.73","-75.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-20T20:00:00","27.77","-71.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-20T20:00:00","28.80","-73.16",,,"1","4","2","5",,,,"11",,,,,,,,,"10154",,,"8",,,,,,"9","294",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-20T20:00:00","27.79","-79.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-20T20:00:00","28.06","-75.37",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","312",,,,,,,,,,,,,"242","85","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-20T20:00:00","29.17","-78.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-20T20:00:00","28.65","-77.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-20T20:00:00","29.24","-76.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-20T20:00:00","28.65","-73.59",,,"1","4","2","5",,,,"11",,,,,,,,,"10143",,,"8",,,,,,"9","309",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"SPGF1","2017-09-20T20:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","360","4","41",,,,,"10145","7","16",,"290",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-20T20:10:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","30","1","40",,,,,"10155",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T20:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","90","1","20",,,,,"10154",,,,"282",,,,"241","1","291",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T20:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","20","1","30",,,,,"10155",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T20:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","100","1","20",,,,,"10153",,,,"285",,,,"241","1","293",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T20:30:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","30","1","40",,,,,"10154",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T20:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","10",,,,,"10153",,,,"287",,,,"243","1","293",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T20:40:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","30","1","40",,,,,"10154",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T20:40:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","10",,,,,"10154",,,,"287",,,,"243","1","292",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"1300871","2017-09-20T20:50:00","29.42","-73.13",,,"1","4","2","5",,,,"11",,,,,,,,,"10157",,,"8",,,,,,"9","280",,,,,,,,,,,,,"242","93","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"3100863","2017-09-20T20:50:00","24.56","-75.61",,,"1","3","2","5",,,,"11",,,,,,,,,"10137",,,,,,,,,,,,,,,,,,,,,,,"242","45","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4100010","2017-09-20T20:50:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","30","1","40",,,,,"10153",,,,,,,,,"1","294",,,,,,,,"14","4",,"14","4","242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1A17A",,,"6",,,,,,,,"4"
"4100047","2017-09-20T20:50:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","20",,,,,"10155",,,,"288",,,,"245","1","292",,,,,,,,"4","1","1","11","4","242","71","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"4100599","2017-09-20T20:50:00","27.03","-77.80",,,"1","3","2","5",,,,"11",,,,,,,,,"10143",,,,,,,,,,,,,,,,,,,,,,,"242","77","798","172","7","1","2","2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"1301502","2017-09-20T21:00:00","24.14","-72.32",,,"1","4","2","5",,,,"11",,,,,,,,,"10136",,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4100010","2017-09-20T21:00:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","30","1","40",,,,,"10153","6","11",,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAA1",,,"6",,,,,,,,"4"
"4100047","2017-09-20T21:00:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","130","1","20",,,,,"10155","6","6",,"288",,,,"245","1","291",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,"4"
"4100538","2017-09-20T21:00:00","29.11","-77.51",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","97","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100543","2017-09-20T21:00:00","25.22","-72.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,,"242","52","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100544","2017-09-20T21:00:00","29.72","-75.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"242","95","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100545","2017-09-20T21:00:00","27.77","-71.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","287",,,,,,,,,,,,,"242","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4100730","2017-09-20T21:00:00","28.79","-73.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10155",,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4101540","2017-09-20T21:00:00","27.81","-79.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","291",,,,,,,,,,,,,"242","79","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101545","2017-09-20T21:00:00","28.07","-75.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","316",,,,,,,,,,,,,"242","85","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101547","2017-09-20T21:00:00","29.17","-78.19",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","98","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101548","2017-09-20T21:00:00","28.64","-77.25",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","292",,,,,,,,,,,,,"242","87","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4101550","2017-09-20T21:00:00","29.23","-76.96",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,,"242","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4400863","2017-09-20T21:00:00","28.65","-73.58",,,"1","4","2","5",,,,"11",,,,,,,,,"10145",,,"8",,,,,,"9","298",,,,,,,,,,,,,"242","83","798","172","7","1","2","2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"SPGF1","2017-09-20T21:00:00","26.70","-78.99",,,"1","4","2","5",,,,"5","0","10","4","41",,,,,"10143","6","12",,"289",,,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","2","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"4100010","2017-09-20T21:10:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","40","1","40",,,,,"10152",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T21:10:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","120","1","20",,,,,"10154",,,,"287",,,,"243","1","290",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T21:20:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","40","1","40",,,,,"10152",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T21:20:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","20",,,,,"10154",,,,"287",,,,"242","1","287",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
"4100010","2017-09-20T21:30:00","28.90","-78.50",,,"1","4",,"0",,,,"11","0","40","1","40",,,,,"10153",,,,,,,,,"1","294",,,,,,,,,,,,,"242","88","793","103","6","1","2","2","1F111F","11AAA1AAA1AAAA",,,"6",,,,,,,,"4"
"4100047","2017-09-20T21:30:00","27.50","-71.50",,,"1","4",,"0",,,,"11","0","140","1","30",,,,,"10153",,,,"287",,,,"243","1","290",,,,,,,,,,,,,"242","71","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,"4"
