"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"4600785","2020-09-01T10:00:00","29.04","-147.00",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T10:00:00","23.52","-143.01",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T10:00:00","24.64","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T10:00:00","29.98","-144.81",,,"1","4","2","5",,,"11",,,,,,,,,"10219",,,"8",,,,,"9","251",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T10:00:00","24.39","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T10:00:00","29.35","-146.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-01T10:00:00","29.51","-141.22",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","239",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-01T10:01:00","27.72","-141.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"235","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101510","2020-09-01T11:00:00","27.02","-144.66",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","251",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-01T11:00:00","22.08","-142.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","22","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-01T11:00:00","26.56","-148.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4600785","2020-09-01T11:00:00","29.04","-147.00",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T11:00:00","23.52","-143.01",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T11:00:00","24.64","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T11:00:00","29.98","-144.81",,,"1","4","2","5",,,"11",,,,,,,,,"10214",,,"8",,,,,"9","251",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T11:00:00","24.39","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T11:00:00","29.34","-146.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-01T11:00:00","29.51","-141.23",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","239",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-01T11:00:00","27.72","-141.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"235","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101510","2020-09-01T12:00:00","27.01","-144.66",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","251",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-01T12:00:00","22.08","-142.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","22","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-01T12:00:00","26.56","-148.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4600785","2020-09-01T12:00:00","29.04","-147.00",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T12:00:00","23.53","-143.04",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T12:00:00","24.63","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T12:00:00","29.98","-144.81",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","250",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T12:00:00","24.38","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T12:00:00","29.34","-146.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102803","2020-09-01T12:00:00","27.72","-141.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"235","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"WSRL","2020-09-01T12:00:00","26.60","-144.40",,,"1","6","2","5","6","4","1",,"30","4","51","1","98","2","2","10187","4","0","8","206",,"189","179","1","256","6","3","4","5","6","A","6","2","5","12","3","235","64","798","172","5","1","2","1","111111","11111111111111",,"5",,"2",,,,
"5102747","2020-09-01T12:04:00","29.50","-141.22",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","239",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-01T13:00:00","27.01","-144.67",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","250",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-01T13:00:00","22.08","-142.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","22","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-01T13:00:00","26.56","-148.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4600785","2020-09-01T13:00:00","29.03","-147.06",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T13:00:00","23.53","-143.04",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T13:00:00","24.63","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T13:00:00","29.98","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","250",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T13:00:00","24.38","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T13:00:00","29.33","-146.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-01T13:00:00","29.50","-141.22",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","239",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-01T13:00:00","27.72","-141.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"235","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"2101510","2020-09-01T14:00:00","27.01","-144.68",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","250",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-01T14:00:00","22.09","-142.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","22","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-01T14:00:00","26.56","-148.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4600785","2020-09-01T14:00:00","29.03","-147.06",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T14:00:00","23.53","-143.04",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T14:00:00","24.63","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T14:00:00","29.98","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","250",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T14:00:00","24.38","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T14:00:00","29.33","-146.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-01T14:00:00","29.50","-141.23",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","239",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-01T14:00:00","27.72","-141.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"235","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102752","2020-09-01T14:01:00","24.50","-148.68",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-01T14:04:00","28.58","-147.13",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","249",,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-01T15:00:00","27.00","-144.68",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","250",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-01T15:00:00","22.09","-142.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","22","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-01T15:00:00","26.56","-148.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4600785","2020-09-01T15:00:00","29.04","-147.00",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T15:00:00","23.52","-143.01",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T15:00:00","24.63","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T15:00:00","29.98","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,"9","250",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T15:00:00","24.38","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T15:00:00","29.32","-146.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-01T15:00:00","29.50","-141.23",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","239",,,,,,,,,,,,"235","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-01T15:00:00","27.72","-141.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"235","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102752","2020-09-01T15:01:00","24.50","-148.68",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102755","2020-09-01T15:02:00","28.58","-147.14",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,,"9","249",,,,,,,,,,,,"235","87","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-01T16:00:00","27.00","-144.69",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","250",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-01T16:00:00","22.09","-142.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","22","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-01T16:00:00","26.57","-148.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","68","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4600785","2020-09-01T16:00:00","29.03","-147.09",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T16:00:00","23.53","-143.04",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T16:00:00","24.63","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T16:00:00","29.98","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","250",,,,,,,,,,,,"235","94","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T16:00:00","24.37","-148.43",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T16:00:00","29.32","-146.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-01T16:00:00","29.49","-141.23",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","238",,,,,,,,,,,,"235","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-01T16:00:00","24.50","-148.68",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-01T16:02:00","27.72","-141.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102755","2020-09-01T16:03:00","28.58","-147.15",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","249",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-01T17:00:00","27.00","-144.69",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","250",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-01T17:00:00","22.09","-142.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","22","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-01T17:00:00","26.57","-148.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","68","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4600785","2020-09-01T17:00:00","29.03","-147.09",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T17:00:00","23.54","-143.06",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T17:00:00","24.63","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T17:00:00","29.99","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10216",,,"8",,,,,"9","250",,,,,,,,,,,,"235","94","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T17:00:00","24.37","-148.44",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T17:00:00","29.32","-146.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102747","2020-09-01T17:00:00","29.49","-141.23",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","239",,,,,,,,,,,,"235","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102752","2020-09-01T17:00:00","24.50","-148.68",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-01T17:00:00","27.72","-141.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102755","2020-09-01T17:01:00","28.58","-147.16",,,"1","4","2","5",,,"11",,,,,,,,,"10211",,,"8",,,,,"9","249",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101510","2020-09-01T18:00:00","27.01","-144.70",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","250",,,,,,,,,,,,"235","74","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"2101526","2020-09-01T18:00:00","22.08","-142.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","22","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4301520","2020-09-01T18:00:00","26.57","-148.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","68","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"4600785","2020-09-01T18:00:00","29.04","-147.09",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","97","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4600917","2020-09-01T18:00:00","23.54","-143.07",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235","33","798","172","7","1","2","2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,
"4601768","2020-09-01T18:00:00","24.63","-148.46",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","257",,,,,,,,,,,,"235","48","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601771","2020-09-01T18:00:00","29.99","-144.83",,,"1","4","2","5",,,"11",,,,,,,,,"10218",,,"8",,,,,"9","250",,,,,,,,,,,,"235","94","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"4601777","2020-09-01T18:00:00","24.37","-148.44",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","258",,,,,,,,,,,,"235","48","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102583","2020-09-01T18:00:00","29.32","-146.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
"5102755","2020-09-01T18:00:00","28.59","-147.17",,,"1","4","2","5",,,"11",,,,,,,,,"10213",,,"8",,,,,"9","249",,,,,,,,,,,,"235","87","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102757","2020-09-01T18:00:00","27.65","-149.52",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","255",,,,,,,,,,,,"235","79","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,
"5102803","2020-09-01T18:00:00","27.71","-141.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,
